,Unnamed: 0,id,title,vendor,category,prod_type,publish,price (MYR),compare_at_price (MYR),weight (grams),available,sku,rating,review_count,questions,review
1506,1506,7.77466E+12,Banner Buffalo Bull Commercial Battery 62511 12V 125Ah Type 647,Banner,Car Batteries,Battery,2022-07-15T08:52:08+01:00,1010,1010,32000,TRUE,62511,4.785714286,14,0,"['Thank you ML Performance', '5 stars both to ML', ""I've recommended MLP's car parts to friends and family, and they have all been satisfied with the quality and performance."", 'I was very pleased with my purchase. \r\nAlso very easy to purchase through ML Performance website, and fast delivery too.\r\nThanks again guys.', 'Great item at a great price delivery was the next working day and that was even with the Christmas rush received Christmas Eve and as everyone else has already say the personal touch with a hand written note in the box top quality company selling top quality goods will have more to experience with purchases soon at MLP thanks again', 'Top product. \r\nGood price\r\nQuick delivery time. \r\nI will order soon some good from ML performance. \r\nThank you', 'I recently made a purchase through ML performance.. they answered all my questions and gave great advice. The delivery of the items was very swift and accompanied with a thank you and a small token gift.. lovely to receive such great customer service', ""The enhanced performance of my vehicle after installing ML Performance's car parts has impressed me. It's a game-changer."", 'Customer Service was/is excellent as always.\r\nProduct arrived in good time & in a well packagedbox\r\nI would recommend anyone after parts to go take a look at ML Performance. Thanks again ML Performance, from a very happy customer', 'My third time with ML and no complains', 'ML Performance were very communicative and helpful over the delivery of these parts which were out of stock when oredered.\r\nWoudl definitely buy from Marshall again.', 'Overall, faultless and completely amazing. Turned up on time, quality product for a helpful price compared to its rivals. Overall ML Performance will get all of my business and promoting.', ""mlp's car parts have simplified the repair process for my vehicle. They offer reliable solutions that save time and effort."", 'Polite staff, very helpful with quick delivery. Would highly recommend ML Performance.']"
1507,1507,7.77466E+12,Banner Buffalo Bull Commercial Battery 63211 12V 132Ah,Banner,Car Batteries,Battery,2022-07-15T08:52:12+01:00,1472,1487,36000,TRUE,63211,4.615384615,13,0,"['Quickly supplied by ML!', 'The guys at ML recommended this as an alternative. Received it next day and quality is really good I must say. Thanks guys!', ""ML's filters helped"", 'Delivery was very fast. Always a reliable, efficient and professional service from all at ML Performance! Many thanks!', 'Excellent service from ML Performance, as usual. Very happy with product. \r\nThanks , I will order again', 'Not used as yet but made the most of the Black Friday sale. All my mods have come from ML, as always helpful and kept informed through to delivery.', 'Ml performance customer service is 5 star always someone there to talk to and do there best to service your needs.. rest easy when buying as I did no worries with ml performance', 'Thank you at ML for awsome service and help with this.', 'My experience with ML PERFORMANCE has been nothing but top quality the website was easy to use with top quality products. Following purchase there was a delay in the delivery which was no fault of the company?? however I was updated regularly the whole time. Now I have the products I?? completely happy and satisfied I will definitely be purchasing more products from here again', 'Product is amazing. Thanks for the great service.', ""The durability of ML Performance's car parts is remarkable. They have withstood rough terrain and extreme conditions without faltering."", 'Firstly the experience of buying through ML Performance was great. Communication was good through out and the product landed exactly when it was expected.', ""ML Performance's car parts have a sleek and modern design that adds a touch of style to my vehicle. It's functionality with flair.""]"
1508,1508,7.77466E+12,Banner Buffalo Bull SHD Commercial Battery 63544 12V 135Ah Type 630SHD,Banner,Car Batteries,Battery,2022-07-15T08:52:14+01:00,1291,1304,33000,TRUE,SHD63544,,,,"[""I ordered on the Friday, and took delivery on the following Monday morning at my place of work. I had a couple of questions prior to placing the order, these were answered quickly via ML's chat facility. A couple of further questions were promplty answered via e-mail. I found the purchase very easy, with fantastic friendly communication with all the ML staff. ML carry all the performance parts for my car and as I need more parts I will definately be using ML again. Nice one Marshall and all staff!"", 'I appreciate the extensive range of aftermarket options available from mlp. They cater to various car models and preferences.', ""ML Performance's car parts have proven to be a cost-effective solution for my vehicle repairs and maintenance. They are reliable and affordable."", 'ML Performance contacted me to make sure that they would fit for my car. Great service. Would definitely order from them again.', 'ML Performamce delivered again, parts required were not on ML Performance web page, but after enquiring if they could supply parts the answer was yes, parts were sourced and delivered in quick time. Would highly recommend ML Performance always deliver.', 'The customer support provided by ML Performance is top-notch. They are responsive, helpful, and go the extra mile.', 'Fully recommended! Thanks ML Performance for the excellent service!', 'ML took good care of me from my first question onwards - good job guys', 'The service from ordering and delivery and being kept updated by ML Performance was really good.\r\nThanks to Marshall and his team', 'Not my first time using ML and defo not my last', 'great product, great price, quickly delivered', 'Brilliant. Battery arrived as promised :)', 'So far its great - the car starts every time without a blink - better than before!!', 'Excellent service', 'Very pleased with the service and speed of delivery', 'Great information on getting the right Battery, unlike amazon who sent the wrong battery the said it was not returnable.', ""It arrived well packaged, can't be more impressed. ML always delivers!"", 'Excellent, good quality. Dealt with ML a few times. Does what it says on the tin. Product, delivery, installation -all good.', 'I am a very happy customer and would be very happy to recommend both product and company', 'Delivered on time and fitted perfectly.', 'Very good product. Fast delivery.', 'I would order again from ML Performance.', 'Excellent service throughout thanks, highly recommended.', 'Great item. Looks great in the car. Thanks MLP....', 'Quick and easy!!!!', 'Speed delivery', 'Great price. Speed delivery too.', 'Good quality', 'Huge difference compared the old ones.', 'just what I needed to finish off the great look of my car, thanks']"
1509,1509,7.77466E+12,Banner Buffalo Bull SHD Commercial Battery 64035 12V 140Ah Type 637SHD,Banner,Car Batteries,Battery,2022-07-15T08:52:16+01:00,943,953,35000,TRUE,SHD64035,4.7,10,0,"['Very impressed with product would recommend, great customer service and fast delivery from ML Performance as well thanks guys!', 'Very pleased with my purchase, worth every penny. Great customer service from ML Performance.', 'Great item at a great price delivery was the next working day and that was even with the Christmas rush received Christmas Eve and as everyone else has already say the personal touch with a hand written note in the box top quality company selling top quality goods will have more to experience with purchases soon at MLP thanks again', ""The installation process of mlp's car parts is straightforward and hassle-free. I was able to do it myself with ease."", 'Always receive things quickly when ordering from ML.', 'Service and support was brilliant from ML Performance. Highly recommend ML Performance', 'After a special request was put in due to the lack of availability. MLP sourced this for me and notified me. Efficiently and promptly.', 'Great quality product and easy to fit - used them before and never had a problem - good communication and excellent quick delivery - would buy again from ML Performance', 'Good job ML!', 'Could really tell this is a top quality part\r\nGreat service again from Marshall']"
1510,1510,7.77466E+12,Banner Buffalo Bull Commercial Battery 64035 12V 140Ah Type 627/637,Banner,Car Batteries,Battery,2022-07-15T08:52:17+01:00,956,956,35000,TRUE,64035,4.818181818,11,0,"['Thank you at ML for awsome service and help with this.', 'A very solid product.\r\nDelivery and service from ML Performance was as expected - impeccable :)', ""The installation instructions provided with ML Performance's car parts were clear and easy to follow. It made the process a breeze."", ""If you have the bmw m235i you know how fantastic it is! But if I had one complaint it would be the car doesn't sound as fast as it goes. So I found ML Performances and looked into this rear box delete. It sounds amazing! It's a must have product! The quality of the pipe work and welding is unmatched, It fits well also. Depending on your preference the tips provided are fine for the price but the ends of the tips where not rolled and where clean cut.. meaning they where pretty sharp so amending this is important if you dont want to cut yourself when washing the car. Also be aware the sound is very cool but you may come across a little bit of drone.. its expected but two ways to fix this is by when at low speeds just easing off the throttle a little more than you would normally. And when in sport mode (the pops are like gun shots) it's best to remove the exhaust audio fuse as it causes drone. Ps its unlikely to pass an mot, best to know your mot garage well or keep the old silencer and swap it back over for test."", 'I am a grumpy man at the best of times, leaving a good review doesnt happen often. But ML performance really do care. \r\nThank you.', ""ML Performance's car parts have improved my vehicle's acceleration and power. It's a thrilling experience behind the wheel."", 'Excellent product and great delivery service by ML Performance easy to install and very good quality a must have.', ""mlp's car parts have exceeded my expectations in terms of longevity. They have proven to be reliable and long-lasting."", ""The improved handling and responsiveness of my vehicle after installing mlp's car parts have made driving a pleasure."", 'Excellent customer service, fast and easy install! Overall great product. Thank you ML!', 'I found dealing with ML performance very good. They answered all my queries and item was delivered within in time they stated. I would definitely recommend them to other people for purchasing items of this kind for high performance vehicles.']"
1511,1511,7.77466E+12,Banner Buffalo Bull SHD Commercial Battery 67033 12V 170Ah Type MAC140SHD,Banner,Car Batteries,Battery,2022-07-15T08:52:21+01:00,1541,1557,43000,TRUE,SHD67033,5,8,0,"[""I've had a positive experience with ML Performance's return and exchange policy. They prioritize customer satisfaction above"", 'Would definitely buy again from ML Performance.', ""mlp's car parts have enhanced the overall reliability of my vehicle. I can trust them to perform consistently."", ""The affordability of ML Performance's car parts doesn't compromise on quality. They are a cost-effective choice for any car owner."", 'Ordered alot of items off ML now and every time its very fast delivery and always in perfect condition.', 'Not my first time with ML and will be back for more', ""The compatibility of ML Performance's car parts with my vehicle was spot-on. They fit perfectly and work seamlessly."", 'Highly recommended and shout out to ML Performance']"
1512,1512,7.77466E+12,Banner Buffalo Bull SHD PROfessional Commercial Battery 68008 12V 180Ah Type 629SHD PRO,Banner,Car Batteries,Battery,2022-07-15T08:52:23+01:00,1467,1467,47000,TRUE,68008PRO,4.857142857,7,0,"[""ML Performance's car parts have made a significant difference in the overall driving experience. It's a game-changer."", 'Great item. Looks great in the car. Thanks MLP....', 'Great experience using ML Performance. Everything was shipped on time and as promised. The communication was also very friendly and quick. Great products, would highly recommend.', 'Could really tell this is a top quality part\r\nGreat service again from Marshall', 'The best price out there at the moment hands down! Thank you ML Performance for the great service I received the order in 2 days from placing the order, you cant beat that!', 'ALL OK. GOOD QUALITY HAS WE WOULD ESPECT FROM ML PERFORMANCE', ""The peace of mind provided by ML Performance's warranty is invaluable. It assures me of their commitment to customer satisfaction.""]"
1513,1513,7.77466E+12,Banner Buffalo Bull Commercial Battery 68032 12V 180Ah Type 629,Banner,Car Batteries,Battery,2022-07-15T08:52:25+01:00,1358,1358,47000,TRUE,68032,4.833333333,12,0,"['Have bought this multiple times with ML', 'Service and support was brilliant from ML Performance. Highly recommend ML Performance', 'Will always come back to ML Performance.', 'I have purchased a few items from ML performance, I have been happy everytime with the customer service , without asking you have reassurance that help is there if you are unsure and that they care that you know that, The product is as described,i do not regret buying it as I thought I may have done , I would buy it again and will continue buying from ML', 'ML Performance are awesome. Ship to New Zealand arrived within 2 weeks.', 'I appreciate the wide range of car parts offered by ML Performance. They have everything I need for my vehicle.', 'Excellent service again from the guys at ML performance mor ethan happy', ""The performance gains I've experienced with ML Performance's car parts have exceeded my expectations. My vehicle feels like a beast."", 'Great producat,really satisfied with it, thanks to ML Performance for tehir service,very easy install. Strongly reccomend this product.', 'Great service from ML and the team.', 'Communication was always replied to and I was kept informed fully, \r\ndefinitely will use ml performance again thankyou', 'deliver was quick and ML was super helpful with all my questions!!']"
1514,1514,7.77466E+12,Banner Buffalo Bull Commercial Battery 72511 12V 225Ah Type 632,Banner,Car Batteries,Battery,2022-07-15T08:52:35+01:00,1342,1356,54000,FALSE,72511,4.875,8,0,[]
1515,1515,7.77466E+12,Banner Buffalo Bull EFB Commercial Battery 74017 12V 240Ah Type 625,Banner,Car Batteries,Battery,2022-07-15T08:52:37+01:00,1954,1974,54000,TRUE,74017,5,2,0,"['Great product thank u ML Performance!!!', 'Fantastic product. Delivered with care and a nice note from the ML team. Realised I couldnt settle it myself but luckily the Xatrix team were not too far away so popped in within a couple of days to have them settled. Definitely my go to for future items!']"
1516,1516,7.77477E+12,Enduroline 002L Car battery 12V,Enduroline,Car Batteries,Battery,2022-07-15T10:12:30+01:00,245,,11000,FALSE,ENDUROLINE1,0,0,0,[]
1517,1517,7.77477E+12,Enduroline 005L EFB Start Stop Car Battery 60Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:12:32+01:00,479,,16500,FALSE,ENDUROLINE2,0,0,0,[]
1518,1518,7.77477E+12,Enduroline 005L Car Battery 12V 60Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:12:34+01:00,313,318,16000,TRUE,ENDUROLINE3,5,1152,0,"['Will definitely return whenever needed', 'excellent service and battery, can`t fault anything', 'ML always offer competitive prices', 'Great service: prompt delivery, sensibly packaged.', 'Quick delivery - easy to deal with', 'Fitted perfectly, a happy customer I am', ""Make sure you are getting the right battery and you're good to go."", 'Came on time easy to fit', 'Battery was delivered next day, super happy!', 'Quick delivery and was a perfect fit.', 'Good value for money, arrived quickly', 'Another first class product and service at a very competitive price', 'The item arrived on time and seems to be doing the job. Very happy with the fast delivery time.', 'Activated and working perfectly fine without issue. Good support team who helped me get it activated.', 'Look the part and very easy to fit.', ""Wouldn't bother getting other makes."", 'Exactly what the label states. Excellent goods.Â\xa0Thanks for the quick delivery.', 'I own two German cars and this is the only battery I use', 'Very easy to install. Fits perfectly. Havenéˆ¥æª› tested it yet on a dyno to see if there is mote power but there is deffinetely better cooling!!!', ""Excellent value for money. While I'm sure I could obtain a similar item for less money, the ease of purchasing and having it delivered at the price they ask is unbeatable."", 'Rank this type of battery highly.', 'Having used this product before for my car, I would use it again', ""the item was shipped quickly and i was kept informed of the sipping and delivery along the way. its a performance filter for track days not every day driving so i haven't checked it yet - but it was sturdy and of good quality and fit the spec of my car but have not used it yet.\r\nI will need to purchase the spray for it when i do decide to put it on a track one day as that will catch the particles after it has been driven hard and cleaned afterwards."", 'Very pleased.', 'Hi item very good , the front camera hole was a little bit tight in the centre of the two grills , apart from that excellent', 'Very well made gives a great upgrade to black plastic oem caps . Many thanks', 'A bit of added protection for the engine.', 'Excellent product received by ML Performance. Delivery was super fast and the company went above and beyond, i even received a personal note in my delivery ensuring to contact ML performance promptly if i had any issues with fitting etc. I will definitely be ordering from here again for all future parts.ðŸ‘\x8d\ud83c', 'great product battery temp now stable @105 degs', 'These are very nice engine mounts to use on a street car, the engine has less movement and there is hardly an increase of vibration in the cabin. I could see these being a pain to install but luckily I was dropping the subframe so it was a lot easier.']"
1519,1519,7.77477E+12,Enduroline 012 Car Battery 12V 50Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:12:43+01:00,274,,14000,FALSE,ENDUROLINE7,0,0,0,[]
1520,1520,7.77477E+12,Enduroline 015 Car Battery 12V,Enduroline,Car Batteries,Battery,2022-07-15T10:12:47+01:00,299,300,15100,TRUE,ENDUROLINE9,5,1323,0,"['This fits my morgan plus perfectly', 'Arrived on time and was very well packaged too', 'Highly recommend ML', 'Delivered the next day!!', ""Very pleased with ML service as i've been hearing good things on forums"", ""My third time purchasing from ML, can't find any fault"", ""Brilliant battery, does what it's supposed to do at a decent price"", 'Quick delivery and pleasure to deal with always', 'Unbeatable quality.', 'Holds charge well', 'There is never a problem with a Enduroline product.', 'Called Sarrah and she recommended this engine battery for my car. Tip top service from ML Performance!', 'Fitted well', 'Used this on my Morris 1000 traveller :)', 'Powerful battery, excellent. Good bargain and prompt delivery.', 'Good quality', 'Absolute bargain!', 'Very good cleaning finish.', 'Top notch product', 'Ordered on Saturday night and was here by Monday! Mind blowing!! Keep up the brilliant work, and I will 100% be coming back :)', 'Great service from ML and the team.', 'Good, service & delivery quick. I am happy with product but... if weight saving is your game. This product is surprisingly heaverier than original bmw fit', 'The spbatteryer is awesome. OEM parts always look great! Good customer experience and feedback from the shop.', 'Long engine life through quality lubrication.', 'best prices in town really, cannot ask for more', 'Excellent addition to my M135i. Very smooth and yet sporty as well. The car feels much more grounded. Ml performance are very informative, knowledgable and have excellent feed back times.', '5 stars!', 'Great quality product and easy to fit - used them before and never had a problem - good communication and excellent quick delivery - would buy again from ML Performance', 'Communication was always replied to and I was kept informed fully, definitely will use ml performance again thankyou', 'As always, thanks ML team!']"
1521,1521,7.77477E+12,Enduroline 012 AGM Start Stop Car Battery 12V 50AH,Enduroline,Car Batteries,Battery,2022-07-15T10:12:45+01:00,601,,14200,FALSE,ENDUROLINE8,0,0,0,[]
1522,1522,7.77477E+12,Enduroline 017 AGM Start Stop Car Battery 95Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:12:49+01:00,837,,25000,FALSE,ENDUROLINE10,0,0,0,[]
1523,1523,7.77477E+12,Enduroline 017 Car Battery 95Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:12:51+01:00,455,,24000,FALSE,ENDUROLINE11,0,0,0,[]
1524,1524,7.77477E+12,Enduroline 019 EFB Start Stop Car Battery 100Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:12:58+01:00,675,,24000,FALSE,ENDUROLINE13,0,0,0,[]
1525,1525,7.77477E+12,Enduroline 005R EFB Start Stop Car Battery 60Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:12:37+01:00,629,,16000,FALSE,ENDUROLINE4,0,0,0,[]
1526,1526,7.77477E+12,Enduroline 005R Car Battery 60Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:12:39+01:00,309,,19000,FALSE,ENDUROLINE5,0,0,0,[]
1527,1527,7.77477E+12,Enduroline 020 AGM Start Stop Car Battery 105Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:13:07+01:00,873,,30000,FALSE,ENDUROLINE17,0,0,0,[]
1528,1528,7.77477E+12,Enduroline 020 Car Battery 110Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:13:04+01:00,643,,26000,FALSE,ENDUROLINE16,0,0,0,[]
1529,1529,7.77477E+12,Enduroline 027 EFB Start Stop Car Battery 60Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:13:10+01:00,413,,16500,FALSE,ENDUROLINE19,,,,[]
1530,1530,7.77477E+12,Enduroline 012 EFB Start Stop Car Battery 55Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:12:41+01:00,547,,14200,FALSE,ENDUROLINE6,0,0,0,[]
1531,1531,7.77477E+12,Enduroline 027 AGM Start Stop Car Battery 60Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:13:08+01:00,536,,14000,FALSE,ENDUROLINE18,0,0,0,[]
1532,1532,7.77477E+12,Enduroline 038 Car Battery 36Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:13:17+01:00,254,,9900,FALSE,ENDUROLINE22,0,0,0,[]
1533,1533,7.77477E+12,Enduroline 048 EFB Start Stop Car Battery 55Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:13:19+01:00,574,,13000,FALSE,ENDUROLINE23,0,0,0,[]
1534,1534,7.77477E+12,Enduroline 048 Car Battery 12V,Enduroline,Car Batteries,Battery,2022-07-15T10:13:21+01:00,212,241,15000,FALSE,ENDUROLINE24,0,0,0,[]
1535,1535,7.77477E+12,Enduroline 020 EFB Start Stop Car Battery 105AH,Enduroline,Car Batteries,Battery,2022-07-15T10:13:02+01:00,872,,27200,FALSE,ENDUROLINE15,0,0,0,[]
1536,1536,7.77477E+12,Enduroline 055 AGM Start Stop Car Battery 35Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:13:32+01:00,1007,,10500,FALSE,ENDUROLINE29,0,0,0,[]
1537,1537,7.77477E+12,Enduroline 055 Car Battery 12V 40Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:13:30+01:00,223,,11000,FALSE,ENDUROLINE28,0,0,0,[]
1538,1538,7.77477E+12,Enduroline 062 (mercedes SL Starter) Car Battery 36Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:13:34+01:00,747,,10000,FALSE,ENDUROLINE30,0,0,0,[]
1539,1539,7.77477E+12,Enduroline 065 Car Battery 58Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:13:39+01:00,309,,14000,FALSE,ENDUROLINE32,0,0,0,[]
1540,1540,7.77477E+12,Enduroline 068 EFB Start Stop Car Battery 68Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:13:43+01:00,704,,18000,FALSE,ENDUROLINE34,0,0,0,[]
1541,1541,7.77477E+12,Enduroline 067 Car Battery 12V,Enduroline,Car Batteries,Battery,2022-07-15T10:13:42+01:00,334,,18000,FALSE,ENDUROLINE33,0,0,0,[]
1542,1542,7.77477E+12,Enduroline 037 Car Battery 35Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:13:15+01:00,305,,14000,FALSE,ENDUROLINE21,0,0,0,[]
1543,1543,7.77477E+12,Enduroline 068 Car Battery 75Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:13:46+01:00,384,,18000,FALSE,ENDUROLINE35,0,0,0,[]
1544,1544,7.77477E+12,Enduroline 075 Car Battery 60Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:13:52+01:00,326,326,14000,FALSE,ENDUROLINE38,0,0,0,[]
1545,1545,7.77477E+12,Enduroline 069 Car Battery 75Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:13:48+01:00,351,362,18000,FALSE,ENDUROLINE36,5,1454,0,"['This battery is for my Shogun and my tractor and so is also very handy to keep as a spare', 'Arrived on time as promised, happy customer I am!', ""Bought this for my girlfriend's disel land rover, good cranking"", ""I've been with ML for years and i can't recommend them enough"", 'Nicely packaged and it fits well onto my discovery 2', 'Fitted this onto my Tuscan, and the fitment is flawless', 'Next day delivery and it was delivered on time and in perfect condition', 'So far so good!', 'The battery was packaged properly so no leakage whatsoever!', 'Still one of the best brands', 'Excellent customer service. Quick responses to queries. Highly recommended. Top banana', 'German quality! Highly recommend!', 'This is an excellent product, I very highly recommend to anyone in need of a replacement battery.', 'Fast delivery to New Zealand. Installation takes 10 seconds with a special trick. Google it on youtube ""easy start stop instal for BMW F series with double sided tape""', 'Really decent quality product.', 'Very good competitive price', 'Top quality service from ML performance, as always.', ""Can't complain at all. Product arrived swiftly, perfect condition. Would order from ML performance again."", 'Really recommend ML Performance. It takes 5 days to deliver that order to New Zealand.', 'Having ordered from yourself son many occasions, all of which have been a success, however on this occasion I shipped this product to my son in Basildon as a belated Xmas present a few weeks ago, which still has not been delivered by Fedex. They have apparently been several times but left no calling card to say they have been. My son has waited in on a Saturday al day but yet still no delivery. Azren at ML is trying to sort for me who is always helpful, so fingers crossed can be resolved this Saturday morning.', 'Quick Delivery From ML As Always', 'Great Service from ML performance they keep you updated throughout . Great company and great product', 'Great information on getting the right Battery, unlike amazon who sent the wrong battery the said it was not returnable.', 'Very Good', 'My mechanic introduced me to this battery and I immediately noticed a significant reduction of noise and knock from my V8.', 'Delivery was very fast. Always a reliable, efficient and professional service from all at ML Performance! Many thanks!', 'All good.', 'Hi item very good , the front camera hole was a little bit tight in the centre of the two grills , apart from that excellent', 'Ordering was easy', 'Always reliable, whatever the circumstances']"
1546,1546,7.77477E+12,Enduroline 085 Car Battery 12V,Enduroline,Car Batteries,Battery,2022-07-15T10:13:57+01:00,280,,13000,FALSE,ENDUROLINE40,0,0,0,[]
1547,1547,7.77477E+12,Enduroline 072 Car Battery 75Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:13:50+01:00,370,,18000,FALSE,ENDUROLINE37,0,0,0,[]
1548,1548,7.77477E+12,Enduroline 054 EFB Start Stop Car Battery,Enduroline,Car Batteries,Battery,2022-07-15T10:13:25+01:00,494,,10000,FALSE,ENDUROLINE26,0,0,0,[]
1549,1549,7.77477E+12,Enduroline 054 Car Battery 40Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:13:27+01:00,208,,11000,FALSE,ENDUROLINE27,0,0,0,[]
1550,1550,7.77477E+12,Enduroline 089 Car Battery 68Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:14:01+01:00,394,,18000,FALSE,ENDUROLINE42,0,0,0,[]
1551,1551,7.77477E+12,Enduroline 096 EFB Start Stop Car Battery 70Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:14:06+01:00,551,,20000,FALSE,ENDUROLINE44,0,0,0,[]
1552,1552,7.77477E+12,Enduroline 096 Car Battery 75Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:14:08+01:00,396,,20000,FALSE,ENDUROLINE45,0,0,0,[]
1553,1553,7.77477E+12,Enduroline 096R Car Battery 74Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:14:10+01:00,360,,19000,FALSE,ENDUROLINE46,0,0,0,[]
1554,1554,7.77477E+12,Enduroline 097 Car Battery 12V,Enduroline,Car Batteries,Battery,2022-07-15T10:14:11+01:00,373,378,18000,TRUE,ENDUROLINE47,5,1323,0,"['Delivered within 48 hours!', ""Happy with the product as i've been trying to source one for my dad's classic car"", 'Battery received quickly fitted and very pleased with the service thank you', ""Needed to find a battery for my classic car but couldn't for a very long time and one day I came across ML's listing. Was super happy to have found them and their service is amazing too. Guess i know where to go to whenever i need something"", 'Found this for my ford capri, works perfectly :)', ""I've always gone to ML for my car parts and I was specifically looking for a battery for my 1930 MG and they found the correct batt for me thank you!"", 'A flawless transaction and fuss free. It was delivered within 24 hours', 'Quick delivery and pleasure to deal with always', 'Unbeatable quality.', 'Bought this for my classic car and it has no issue! So far so good', 'There is never a problem with a Enduroline product.', 'Called Sarrah and she recommended this engine battery for my car. Tip top service from ML Performance!', 'Fitted well', 'Tried everywhere to find a battery for my 1990 granada but have had no luck and ML worked their magic to source me one', 'Powerful battery, excellent. Good bargain and prompt delivery.', 'Good quality', 'Absolute bargain!', 'Very good cleaning finish.', 'Excellent addition to my M135i. Very smooth and yet sporty as well. The car feels much more grounded. Ml performance are very informative, knowledgable and have excellent feed back times.', '5 stars!', 'These guys are brilliant, instant communication and fast delivery. Iâ€™ve bought a lot of things over the years and these guys are up there with the best. Will definitely be using ML Performance again!', 'Excellent customer service. Quick responses to queries. Highly recommended. Top banana', 'Top notch product', 'Good, service & delivery quick. I am happy with product but... if weight saving is your game. This product is surprisingly heaverier than original bmw fit', 'The spbatteryer is awesome. OEM parts always look great! Good customer experience and feedback from the shop.', 'Long engine life through quality lubrication.', 'best prices in town really, cannot ask for more', 'Ordered on Saturday night and was here by Monday! Mind blowing!! Keep up the brilliant work, and I will 100% be coming back :)', 'Great service from ML and the team.', 'Great quality product and easy to fit - used them before and never had a problem - good communication and excellent quick delivery - would buy again from ML Performance']"
1555,1555,7.77477E+12,Enduroline 100 EFB Start Stop Car Battery 65Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:14:14+01:00,504,,22000,FALSE,ENDUROLINE50,0,0,0,[]
1556,1556,7.77477E+12,Enduroline 110 EFB Start Stop Car Battery 75Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:14:17+01:00,546,,22000,FALSE,ENDUROLINE52,0,0,0,[]
1557,1557,7.77477E+12,Enduroline 100 Car Battery 72Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:14:16+01:00,409,,18000,FALSE,ENDUROLINE51,0,0,0,[]
1558,1558,7.77477E+12,Enduroline 19001340 Battery for Land Rover 12V 120Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:14:24+01:00,574,,27000,FALSE,ENDUROLINE56,0,0,0,[]
1559,1559,7.77477E+12,Enduroline 077 Car Battery 50Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:13:55+01:00,260,,13000,FALSE,ENDUROLINE39,0,0,0,[]
1560,1560,7.77477E+12,Enduroline 250 Car Battery 12V,Enduroline,Car Batteries,Battery,2022-07-15T10:14:30+01:00,501,,25000,FALSE,ENDUROLINE59,0,0,0,[]
1561,1561,7.77477E+12,Enduroline 088 Car Battery 75Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:13:59+01:00,406,,15000,FALSE,ENDUROLINE41,0,0,0,[]
1562,1562,7.77477E+12,Enduroline 75-70 Side Terminal Car Battery 12V 74AH,Enduroline,Car Batteries,Battery,2022-07-15T10:14:37+01:00,534,,19000,FALSE,ENDUROLINE64,0,0,0,[]
1563,1563,7.77477E+12,Enduroline 75-60 Side Terminal Car Battery 12V 60AH,Enduroline,Car Batteries,Battery,2022-07-15T10:14:35+01:00,474,,17000,FALSE,ENDUROLINE63,0,0,0,[]
1564,1564,7.77477E+12,Enduroline CXV-X 1000 Battery,Enduroline,Car Batteries,Battery,2022-07-15T10:14:43+01:00,435,,18000,FALSE,ENDUROLINE67,0,0,0,[]
1565,1565,7.77477E+12,Enduroline 115 Car Battery 90Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:14:23+01:00,481,,21000,FALSE,ENDUROLINE55,,,,[]
1566,1566,7.77477E+12,Enduroline YGD000120 Car Battery,Enduroline,Car Batteries,Battery,2022-07-15T10:14:53+01:00,431,,19000,FALSE,ENDUROLINE73,0,0,0,[]
