,id,title,vendor,prod_type,publish,price (MYR),compare_at_price (MYR),weight (grams),available,sku
51,7105636466847,"Integrated Engineering IE Audi B9 3.0T ECU Tune with TCU Stage 1 (S4, S5 & SQ5)",Integrated Engineering,ECU Remap,2021-09-30T10:37:55+01:00,5663.00,6293.00,100,True,IESOVZ14
52,4676543905882,Integrated Engineering IE Audi Volkswagen 2.0T TSI Gen3 IS38 MQB Performance ECU Remote Tune (MK7/MK7.5 Golf R & 8V/8V.5 S3),Integrated Engineering,ECU Remap,2020-05-09T21:15:38+01:00,2454.00,2727.00,100,True,IESOVN21
53,4676543905882,Integrated Engineering IE Audi Volkswagen 2.0T TSI Gen3 IS38 MQB Performance ECU Remote Tune (MK7/MK7.5 Golf R & 8V/8V.5 S3),Integrated Engineering,ECU Remap,2020-05-09T21:15:38+01:00,2830.00,3144.00,100,True,IESOVN22
54,8217809479,"BMS BMW N55 E82 E84 E90 E92 JB4 (Inc. 135i, 335i & X1)",BMS,Tuning Box,2016-07-19T23:59:00+01:00,2263.00,,2000,False,E-N55-JB4-A
55,8217809479,"BMS BMW N55 E82 E84 E90 E92 JB4 (Inc. 135i, 335i & X1)",BMS,Tuning Box,2016-07-19T23:59:00+01:00,2263.00,,1000,False,E-N55-JB4-B
56,1725437870170,"MLP BMW N54 N55 JB4/MHD Custom Remote Tuning/Remap (1M, Z4, 135i & 335i)",ML Performance,ECU Remap,2016-07-19T23:59:00+01:00,2594.00,2620.00,1000,True,MLP901
57,1725437870170,"MLP BMW N54 N55 JB4/MHD Custom Remote Tuning/Remap (1M, Z4, 135i & 335i)",ML Performance,ECU Remap,2016-07-19T23:59:00+01:00,2594.00,2620.00,1000,True,MLP902
58,1725437870170,"MLP BMW N54 N55 JB4/MHD Custom Remote Tuning/Remap (1M, Z4, 135i & 335i)",ML Performance,ECU Remap,2016-07-19T23:59:00+01:00,2594.00,2620.00,1000,True,MLP903
59,1725437870170,"MLP BMW N54 N55 JB4/MHD Custom Remote Tuning/Remap (1M, Z4, 135i & 335i)",ML Performance,ECU Remap,2016-07-19T23:59:00+01:00,2594.00,2620.00,1000,True,MLP904
60,1725437870170,"MLP BMW N54 N55 JB4/MHD Custom Remote Tuning/Remap (1M, Z4, 135i & 335i)",ML Performance,ECU Remap,2016-07-19T23:59:00+01:00,2827.00,2858.00,1000,True,MLP905
61,1725437870170,"MLP BMW N54 N55 JB4/MHD Custom Remote Tuning/Remap (1M, Z4, 135i & 335i)",ML Performance,ECU Remap,2016-07-19T23:59:00+01:00,2827.00,2858.00,1000,True,MLP906
62,1725437870170,"MLP BMW N54 N55 JB4/MHD Custom Remote Tuning/Remap (1M, Z4, 135i & 335i)",ML Performance,ECU Remap,2016-07-19T23:59:00+01:00,2827.00,2858.00,100,True,MLP907
63,1725437870170,"MLP BMW N54 N55 JB4/MHD Custom Remote Tuning/Remap (1M, Z4, 135i & 335i)",ML Performance,ECU Remap,2016-07-19T23:59:00+01:00,2827.00,2858.00,1000,True,MLP908
64,4584506228826,"Bootmod3 Remap/Tune License For BMW S58 F97 F98 G80 G82 - FREE ENET CABLE (M3, M4, X3M & X4M)",Bootmod3,ECU Remap,2020-03-10T15:42:42+00:00,2802.00,,100,True,BM3-S58
65,5991200260255,"Sprint Booster Porsche Pedal V3 Tuner (inc. 911 Carrera, Boxter, Cayman, Macan & Panamera)",Sprint Booster,Tuning Box,2020-12-12T09:39:43+00:00,930.00,930.00,2000,True,RSBD165
66,1337724600410,Bluespark BMW B58 Pro Petrol Tuning Module F20 F21 M140i,Bluespark,Tuning Box,2016-07-19T23:59:00+01:00,826.00,870.00,1000,True,pt-8468
67,1337724600410,Bluespark BMW B58 Pro Petrol Tuning Module F20 F21 M140i,Bluespark,Tuning Box,2016-07-19T23:59:00+01:00,1062.00,1118.00,1000,True,pt-8468-BT
68,311758520351,BMS BMW N55 JB4 Tuning Box for Pneumatic Wastegate (M135i & 335i),BMS,Tuning Box,2016-07-19T23:59:00+01:00,2645.00,,2000,False,F-N55-F30-JB4-PW
69,11393645012,BMS BMW N54 JB3->JB4 Power Wire,BMS,Tuning Box Accessories,2017-07-17T16:07:00+01:00,95.00,,1000,False,N54-JB4-JB3PW
70,5256065613983,"Bootmod3 Remap/Tuning License For BMW S63TU4 F90 F91 F95 - FREE ENET CABLE (M5, M8, X5M, & X6M)",Bootmod3,ECU Remap,2025-01-22T06:34:23+00:00,4174.00,,1000,True,BM3-S63TU4
71,9228526922,"BMS BMW N54 JB+ (1M, 135i, 335i & Z4)",BMS,Tuning Box,2016-07-19T23:59:00+01:00,771.00,1039.00,1000,False,E-N54-JBP
72,5991277592735,"Sprint Booster Porsche Pedal V3 Tuner (inc, 911 Carrera (996), 911 Turbo 996t & Boxter (986))",Sprint Booster,Tuning Box,2020-12-12T09:45:02+00:00,1109.00,1193.00,2000,True,RSBD166
73,4677177606234,Integrated Engineering IE Audi Volkswagen 2.0T FSI K04 Performance ECU Remote Tune (MK6 Golf R & 8J TTS),Integrated Engineering,ECU Remap,2020-05-10T14:39:43+01:00,1958.00,2175.00,100,True,IESOVC21
74,4677177606234,Integrated Engineering IE Audi Volkswagen 2.0T FSI K04 Performance ECU Remote Tune (MK6 Golf R & 8J TTS),Integrated Engineering,ECU Remap,2020-05-10T14:39:43+01:00,2176.00,2418.00,100,True,IESOVC22
75,4677177606234,Integrated Engineering IE Audi Volkswagen 2.0T FSI K04 Performance ECU Remote Tune (MK6 Golf R & 8J TTS),Integrated Engineering,ECU Remap,2020-05-10T14:39:43+01:00,2454.00,2727.00,100,True,IESOVC23
76,4676592336986,"Integrated Engineering IE Audi 2.0T TSI EA888 Gen1/2 B8 B8.5 Performance ECU Remote Remap Tune (A4 & A5, 8R Q5, C7 A6 & Allroad)",Integrated Engineering,ECU Remap,2020-05-09T22:14:28+01:00,1958.00,2175.00,100,True,IESOVT21
77,4676592336986,"Integrated Engineering IE Audi 2.0T TSI EA888 Gen1/2 B8 B8.5 Performance ECU Remote Remap Tune (A4 & A5, 8R Q5, C7 A6 & Allroad)",Integrated Engineering,ECU Remap,2020-05-09T22:14:28+01:00,2176.00,2418.00,100,True,IESOVT22
78,4676592336986,"Integrated Engineering IE Audi 2.0T TSI EA888 Gen1/2 B8 B8.5 Performance ECU Remote Remap Tune (A4 & A5, 8R Q5, C7 A6 & Allroad)",Integrated Engineering,ECU Remap,2020-05-09T22:14:28+01:00,2830.00,3144.00,100,True,IESOVT23
79,7877360779485,"Bootmod3 OTS Maps Bundle For BMW B48 F Chassis (Inc. 125i, 320i, 430i & 530i)",Bootmod3,ECU Remap,2022-10-03T09:21:09+01:00,343.00,346.00,1000,True,BM3-B48-OTS
80,7105586200735,"Integrated Engineering IE Audi B9 AL552 ZF8 Transmission Tune (S4, S5 & SQ5)",Integrated Engineering,TCU Remap,2021-09-30T10:34:22+01:00,3048.00,3386.00,100,True,IESOWB1
81,5303244062879,"Integrated Engineering IE Audi Volkswagen 8V MK7 DSG DQ250 Transmission Tune (A3, Golf, Golf R & GTI)",Integrated Engineering,ECU Remap,2020-06-18T01:59:03+01:00,2612.00,2902.00,100,True,IESOVX2
82,5302856188063,Integrated Engineering IE Audi 3.0T B8 B8.5 DSG Tune - S-Tronic Transmission (S4 & S5),Integrated Engineering,TCU Remap,2020-06-17T22:05:02+01:00,3048.00,3386.00,2400,True,IESOVW1
83,4535145005146,Bootmod3 Remap/Tuning License For Toyota B58 A90/J29 Supra - FREE ENET CABLE,Bootmod3,ECU Remap,2020-01-29T10:01:37+00:00,2802.00,,1000,True,BM3-SUPRA
84,1587879510106,"BMS Audi Group 7 JB4 REV2 SENT (B9 S4, S5, SQ5, RS4 & RS5)",BMS,Tuning Box,2016-07-19T23:59:00+01:00,2994.00,,1000,False,BMS029
85,11393739988,BMS BMW N54 N55 S55 JB4 Port Injection Control Module,BMS,Tuning Box Accessories,2017-08-10T14:18:02+01:00,1653.00,,2000,False,N54-JB4-PICM
86,9191419722,"BMS BMW JB Diesel (JBD) Tuner (330d, 335d and X5d)",BMS,Tuning Box,2016-07-19T23:59:00+01:00,1318.00,,1000,False,E-JBD
87,8062627184861,"Masata BMW S58 G80 G82 G83 G87 Panel Air Dry Filters (Inc. M2, M3 Competition, M4 & M4 Competition)",Masata,Intake System,2023-11-17T07:24:27+00:00,289.00,299.00,1800,True,MST2008
88,5363696271519,"BMS BMW N54 N55 S55 4 Bar TMAP Adapter and Sensor Kit (1M, M2, M2 Competition, M3, M4, 135i, M235i, 335i, 335i & 435i)",BMS,Tuning Box Accessories,2020-07-07T18:29:22+01:00,604.00,,1000,False,BMS121
89,5363696271519,"BMS BMW N54 N55 S55 4 Bar TMAP Adapter and Sensor Kit (1M, M2, M2 Competition, M3, M4, 135i, M235i, 335i, 335i & 435i)",BMS,Tuning Box Accessories,2020-07-07T18:29:22+01:00,604.00,,1000,False,BMS122
90,5363696271519,"BMS BMW N54 N55 S55 4 Bar TMAP Adapter and Sensor Kit (1M, M2, M2 Competition, M3, M4, 135i, M235i, 335i, 335i & 435i)",BMS,Tuning Box Accessories,2020-07-07T18:29:22+01:00,224.00,,1000,False,BMS183
91,5363696271519,"BMS BMW N54 N55 S55 4 Bar TMAP Adapter and Sensor Kit (1M, M2, M2 Competition, M3, M4, 135i, M235i, 335i, 335i & 435i)",BMS,Tuning Box Accessories,2020-07-07T18:29:22+01:00,224.00,,1000,False,BMS184
92,5303321002143,"Integrated Engineering IE Audi Volkswagen 8V MK7 DSG DQ381 Transmission Tune (A3, S3, GLI, GTI & Golf R)",Integrated Engineering,ECU Remap,2020-06-18T01:59:03+01:00,2612.00,2902.00,100,True,IESOVX3
93,1564752674906,Bluespark BMW N55 Pro Petrol Tuning Module F20 F21 M135i,Bluespark,Tuning Box,2016-07-19T23:59:00+01:00,826.00,870.00,1000,True,pt-799
94,1564752674906,Bluespark BMW N55 Pro Petrol Tuning Module F20 F21 M135i,Bluespark,Tuning Box,2016-07-19T23:59:00+01:00,1062.00,1118.00,1000,True,pt-799-BT
95,10721742356,BMS MINI F56 B38 B46 B48 JB4 Tuning Box (MINI Cooper S & JCW),BMS,Tuning Box,2016-07-19T23:59:00+01:00,2100.00,,2000,False,MINI-B48-JB4
96,1587894845530,"BMS Audi & VW Group 8 JB4 Gen3B Beta (A3, A4, A5, Passat & Polo GTI)",BMS,Tuning Box,2016-07-19T23:59:00+01:00,2263.00,,1000,False,BMS030
97,10720807444,"BMS BMW N20 N26 JB4 Tuning Box (220i, 320i, 420i & 520i)",BMS,Tuning Box,2016-07-19T23:59:00+01:00,2127.00,2148.00,3000,True,F-N20-JB4-PW
98,10720807444,"BMS BMW N20 N26 JB4 Tuning Box (220i, 320i, 420i & 520i)",BMS,Tuning Box,2016-07-19T23:59:00+01:00,2645.00,2782.00,3000,False,F-N20-JB4-EW
99,5991466303647,"Sprint Booster Audi Pedal Tuner (Inc. 8V A3, B9 A4 & B8 A4)",Sprint Booster,Tuning Box,2020-12-12T11:28:27+00:00,1109.00,1193.00,2000,True,RSBD202
100,4677168136282,Integrated Engineering IE Audi 2.5T 5 Cylinder Turbo Performance ECU Remote Tune (8V.5 RS3 & 8S TTRS),Integrated Engineering,ECU Remap,2020-05-10T14:39:30+01:00,3048.00,3386.00,100,True,IESOVO21
101,4677168136282,Integrated Engineering IE Audi 2.5T 5 Cylinder Turbo Performance ECU Remote Tune (8V.5 RS3 & 8S TTRS),Integrated Engineering,ECU Remap,2020-05-10T14:39:30+01:00,3484.00,3871.00,100,True,IESOVO22
