,Unnamed: 0,id,title,vendor,prod_type,publish,price (MYR),compare_at_price (MYR),weight (grams),available,sku,rating,review_count,questions,review
4056,4056,8135900791005,Mapco Hps Standard 104425HPS Wiper Blade,MAPCO,Wiper Blade,2023-07-26T14:51:58+01:00,54.0,,500,False,MAPCO-104425HPS,0,0,0,
4057,4057,8135900758237,Mapco Hps Standard 104420HPS Wiper Blade For Citro?? C4,MAPCO,Wiper Blade,2023-07-26T14:51:54+01:00,154.0,,500,False,MAPCO-104420HPS,0,0,0,
4058,4058,8135900692701,Mapco Hps Standard 104400HPS Wiper Blade,MAPCO,Wiper Blade,2023-07-26T14:51:50+01:00,52.0,,500,False,MAPCO-104400HPS,0,0,0,
4059,4059,8135900659933,Mapco Hps Standard 104400/2Hps Wiper Blade,MAPCO,Wiper Blade,2023-07-26T14:51:47+01:00,86.0,,500,False,MAPCO-1044002HPS,0,0,0,
4060,4060,8135900627165,Mapco Hps Standard 104350HPS Wiper Blade,MAPCO,Wiper Blade,2023-07-26T14:51:41+01:00,67.0,,500,False,MAPCO-104350HPS,0,0,0,
4061,4061,8135900594397,Mapco Hps Standard 104350/2Hps Wiper Blade,MAPCO,Wiper Blade,2023-07-26T14:51:36+01:00,88.0,,500,False,MAPCO-1043502HPS,0,0,0,
4062,4062,8135900561629,Mapco Hps Standard 104320HPS Wiper Blade,MAPCO,Wiper Blade,2023-07-26T14:51:32+01:00,128.0,,500,False,MAPCO-104320HPS,0,0,0,
4063,4063,8135900528861,Mapco Hps Standard 104124HPS Wiper Blade,MAPCO,Wiper Blade,2023-07-26T14:51:29+01:00,79.0,,500,False,MAPCO-104124HPS,0,0,0,
4064,4064,8135900496093,Mapco Hps Standard 104123HPS Wiper Blade,MAPCO,Wiper Blade,2023-07-26T14:51:25+01:00,64.0,,500,False,MAPCO-104123HPS,0,0,0,
4065,4065,8135900463325,Mapco Hps Standard 104122HPS Wiper Blade,MAPCO,Wiper Blade,2023-07-26T14:51:22+01:00,76.0,,500,False,MAPCO-104122HPS,0,0,0,
4066,4066,8135900430557,Mapco Hps Standard 104121HPS Wiper Blade For Renault Megane,MAPCO,Wiper Blade,2023-07-26T14:51:18+01:00,79.0,,500,False,MAPCO-104121HPS,0,0,0,
4067,4067,8135900397789,Mapco Hps Standard 104120HPS Wiper Blade,MAPCO,Wiper Blade,2023-07-26T14:51:14+01:00,79.0,,500,False,MAPCO-104120HPS,0,0,0,
4068,4068,8135900332253,Mapco Hps Standard 104020HPS Wiper Blade,MAPCO,Wiper Blade,2023-07-26T14:51:10+01:00,115.0,,500,False,MAPCO-104020HPS,0,0,0,
4069,4069,8135900299485,Mapco Hps Standard 104004HPS Wiper Blade,MAPCO,Wiper Blade,2023-07-26T14:51:07+01:00,2128.0,,500,False,MAPCO-104004HPS,0,0,0,
4070,4070,8135900266717,Mapco 104650 Wiper Blade,MAPCO,Wiper Blade,2023-07-26T14:51:03+01:00,76.0,,500,False,MAPCO-104650,0,0,0,
4071,4071,8135900201181,Mapco 104525 Wiper Blade,MAPCO,Wiper Blade,2023-07-26T14:51:00+01:00,56.0,,500,False,MAPCO-104525,0,0,0,
4072,4072,8135900135645,Mapco 104425 Wiper Blade,MAPCO,Wiper Blade,2023-07-26T14:50:56+01:00,59.0,,500,False,MAPCO-104425,0,0,0,
4073,4073,8135900070109,Mapco 104401 Wiper Blade,MAPCO,Wiper Blade,2023-07-26T14:50:52+01:00,38.0,,500,False,MAPCO-104401,0,0,0,
4074,4074,8135900037341,Mapco 104375HPS Wiper Blade,MAPCO,Wiper Blade,2023-07-26T14:50:48+01:00,48.0,,500,False,MAPCO-104375HPS,0,0,0,
4075,4075,8135899971805,Mapco 104351 Wiper Blade,MAPCO,Wiper Blade,2023-07-26T14:50:44+01:00,32.0,,500,False,MAPCO-104351,0,0,0,
4076,4076,8135899939037,Magneti Marelli 000607004200 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:50:38+01:00,104.0,,500,False,MAGNETI MARELLI-000607004200,0,0,0,
4077,4077,8135899873501,Magneti Marelli 000606504200 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:50:33+01:00,102.0,,500,False,MAGNETI MARELLI-000606504200,0,0,0,
4078,4078,8135899840733,Magneti Marelli 000606003080 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:50:30+01:00,137.0,,500,False,MAGNETI MARELLI-000606003080,0,0,0,
4079,4079,8135899742429,Magneti Marelli 000605500110 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:50:26+01:00,88.0,,500,False,MAGNETI MARELLI-000605500110,0,0,0,
4080,4080,8135899709661,Magneti Marelli 000606010400 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:50:22+01:00,94.0,,500,False,MAGNETI MARELLI-000606010400,0,0,0,
4081,4081,8135899676893,Magneti Marelli 000737500000 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:50:18+01:00,77.0,,500,False,MAGNETI MARELLI-000737500000,0,0,0,
4082,4082,8135899644125,Magneti Marelli 000737000000 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:50:15+01:00,77.0,,500,False,MAGNETI MARELLI-000737000000,0,0,0,
4083,4083,8135899578589,Magneti Marelli 000736500000 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:50:11+01:00,69.0,,500,False,MAGNETI MARELLI-000736500000,0,0,0,
4084,4084,8135899545821,Magneti Marelli 000736000000 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:50:04+01:00,71.0,,500,False,MAGNETI MARELLI-000736000000,0,0,0,
4085,4085,8135899480285,Magneti Marelli 000735800000 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:50:00+01:00,64.0,,500,False,MAGNETI MARELLI-000735800000,0,0,0,
4086,4086,8135899447517,Magneti Marelli 000735500000 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:49:58+01:00,91.0,,500,False,MAGNETI MARELLI-000735500000,0,0,0,
4087,4087,8135899414749,Magneti Marelli 000735300000 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:49:55+01:00,87.0,,500,False,MAGNETI MARELLI-000735300000,0,0,0,
4088,4088,8135899381981,Magneti Marelli 000735000000 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:49:52+01:00,67.0,,500,False,MAGNETI MARELLI-000735000000,0,0,0,
4089,4089,8135899349213,Magneti Marelli 000734800000 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:49:48+01:00,63.0,,500,False,MAGNETI MARELLI-000734800000,0,0,0,
4090,4090,8135899316445,Magneti Marelli 000734500000 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:49:45+01:00,82.0,,500,False,MAGNETI MARELLI-000734500000,0,0,0,
4091,4091,8135899250909,Magneti Marelli 000734300000 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:49:42+01:00,55.0,,500,False,MAGNETI MARELLI-000734300000,0,0,0,
4092,4092,8135899218141,Magneti Marelli 000734000000 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:49:39+01:00,77.0,,500,False,MAGNETI MARELLI-000734000000,0,0,0,
4093,4093,8135899185373,Magneti Marelli 000733800000 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:49:35+01:00,56.0,,500,False,MAGNETI MARELLI-000733800000,0,0,0,
4094,4094,8135899152605,Magneti Marelli 000733500000 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:49:32+01:00,58.0,,500,False,MAGNETI MARELLI-000733500000,0,0,0,
4095,4095,8135899119837,Magneti Marelli 000723180357 Wiper Blade For Dacia Sandero Ii,Magneti Marelli,Wiper Blade,2023-07-26T14:49:29+01:00,120.0,123.0,500,True,MAGNETI MARELLI-000723180357,0,0,0,
4096,4096,8135899087069,Magneti Marelli 000723180356 Wiper Blade For Dacia Dokker Estate (Ke_),Magneti Marelli,Wiper Blade,2023-07-26T14:49:26+01:00,70.0,71.0,500,True,MAGNETI MARELLI-000723180356,0,0,0,
4097,4097,8135899021533,Magneti Marelli 000723180355 Wiper Blade For Dacia Logan,Magneti Marelli,Wiper Blade,2023-07-26T14:49:22+01:00,65.0,64.0,500,True,MAGNETI MARELLI-000723180355,0,0,0,
4098,4098,8135898955997,Magneti Marelli 000723180354 Wiper Blade For Dacia Duster,Magneti Marelli,Wiper Blade,2023-07-26T14:49:19+01:00,65.0,64.0,500,True,MAGNETI MARELLI-000723180354,0,0,0,
4099,4099,8135898923229,Magneti Marelli 000723180353 Wiper Blade For Seat Toledo Iv Hatchback (Kg3),Magneti Marelli,Wiper Blade,2023-07-26T14:49:15+01:00,70.0,71.0,500,True,MAGNETI MARELLI-000723180353,0,0,0,
4100,4100,8135898857693,Magneti Marelli 000723180352 Wiper Blade For Seat Leon Iii Hatchback (5F1),Magneti Marelli,Wiper Blade,2023-07-26T14:49:12+01:00,70.0,70.0,500,True,MAGNETI MARELLI-000723180352,0,0,0,
4101,4101,8135898824925,"Magneti Marelli 000723180351 Wiper Blade For Seat Ibiza Iv Hatchback (6J5, 6P1)",Magneti Marelli,Wiper Blade,2023-07-26T14:49:08+01:00,120.0,119.0,500,True,MAGNETI MARELLI-000723180351,0,0,0,
4102,4102,8135898792157,Magneti Marelli 000723180350 Wiper Blade For Seat Ibiza Ii (6K1),Magneti Marelli,Wiper Blade,2023-07-26T14:49:04+01:00,120.0,122.0,500,True,MAGNETI MARELLI-000723180350,0,0,0,
4103,4103,8135898726621,Magneti Marelli 000723180349 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:49:01+01:00,70.0,70.0,500,True,MAGNETI MARELLI-000723180349,0,0,0,
4104,4104,8135898661085,Magneti Marelli 000723180348 Wiper Blade For Seat Exeo Saloon (3R2),Magneti Marelli,Wiper Blade,2023-07-26T14:48:59+01:00,65.0,65.0,500,True,MAGNETI MARELLI-000723180348,0,0,0,
4105,4105,8135898628317,"Magneti Marelli 000723180346 Wiper Blade For Seat Alhambra Ii (710, 711)",Magneti Marelli,Wiper Blade,2023-07-26T14:48:55+01:00,115.0,115.0,500,True,MAGNETI MARELLI-000723180346,0,0,0,
4106,4106,8135898595549,"Magneti Marelli 000723180345 Wiper Blade For Seat Alhambra I (7V8, 7V9)",Magneti Marelli,Wiper Blade,2023-07-26T14:48:51+01:00,120.0,120.0,500,True,MAGNETI MARELLI-000723180345,0,0,0,
4107,4107,8135898562781,"Magneti Marelli 000723180344 Wiper Blade For Seat Alhambra I (7V8, 7V9)",Magneti Marelli,Wiper Blade,2023-07-26T14:48:48+01:00,63.0,,500,False,MAGNETI MARELLI-000723180344,0,0,0,
4108,4108,8135898530013,Magneti Marelli 000723180343 Wiper Blade For Seat Leon Ii Hatchback (1P1),Magneti Marelli,Wiper Blade,2023-07-26T14:48:45+01:00,65.0,65.0,500,True,MAGNETI MARELLI-000723180343,0,0,0,
4109,4109,8135898464477,Magneti Marelli 000723180342 Wiper Blade For Seat Altea,Magneti Marelli,Wiper Blade,2023-07-26T14:48:42+01:00,70.0,68.0,500,True,MAGNETI MARELLI-000723180342,0,0,0,
4110,4110,8135898431709,Magneti Marelli 000723180340 Wiper Blade For Saab 9-3 Saloon (Ys3F),Magneti Marelli,Wiper Blade,2023-07-26T14:48:38+01:00,70.0,72.0,500,True,MAGNETI MARELLI-000723180340,0,0,0,
4111,4111,8135898366173,Magneti Marelli 000723180339 Wiper Blade For Porsche Cayenne (92A),Magneti Marelli,Wiper Blade,2023-07-26T14:48:31+01:00,70.0,73.0,500,True,MAGNETI MARELLI-000723180339,0,0,0,
4112,4112,8135898300637,"Magneti Marelli 000723180338 Wiper Blade For Skoda Octavia Iii Hatchback (5E3, Nl3, Nr3)",Magneti Marelli,Wiper Blade,2023-07-26T14:48:27+01:00,105.0,108.0,500,True,MAGNETI MARELLI-000723180338,0,0,0,
4113,4113,8135898235101,Magneti Marelli 000723180337 Wiper Blade For Skoda Karoq Off-Road (Nu7),Magneti Marelli,Wiper Blade,2023-07-26T14:48:23+01:00,70.0,73.0,500,True,MAGNETI MARELLI-000723180337,0,0,0,
4114,4114,8135898202333,Magneti Marelli 000723180336 Wiper Blade For Skoda Kodiaq (Ns7),Magneti Marelli,Wiper Blade,2023-07-26T14:48:19+01:00,70.0,73.0,500,True,MAGNETI MARELLI-000723180336,0,0,0,
4115,4115,8135898169565,Magneti Marelli 000723180335 Wiper Blade For Skoda Rapid Spaceback (Nh1),Magneti Marelli,Wiper Blade,2023-07-26T14:48:15+01:00,65.0,65.0,500,True,MAGNETI MARELLI-000723180335,0,0,0,
4116,4116,8135898136797,Magneti Marelli 000723180334 Wiper Blade For Skoda Fabia,Magneti Marelli,Wiper Blade,2023-07-26T14:48:11+01:00,70.0,69.0,500,True,MAGNETI MARELLI-000723180334,0,0,0,
4117,4117,8135898071261,Magneti Marelli 000723180333 Wiper Blade For Skoda Rapid Hatchback (Nh3),Magneti Marelli,Wiper Blade,2023-07-26T14:48:07+01:00,75.0,76.0,500,True,MAGNETI MARELLI-000723180333,0,0,0,
4118,4118,8135898038493,Magneti Marelli 000723180332 Wiper Blade For Skoda Superb Ii Estate (3T5),Magneti Marelli,Wiper Blade,2023-07-26T14:48:03+01:00,120.0,121.0,500,True,MAGNETI MARELLI-000723180332,0,0,0,
4119,4119,8135898005725,Magneti Marelli 000723180331 Wiper Blade For Skoda Citigo,Magneti Marelli,Wiper Blade,2023-07-26T14:47:59+01:00,65.0,63.0,500,True,MAGNETI MARELLI-000723180331,0,0,0,
4120,4120,8135897940189,Magneti Marelli 000723180330 Wiper Blade For Skoda Roomster,Magneti Marelli,Wiper Blade,2023-07-26T14:47:55+01:00,70.0,69.0,500,True,MAGNETI MARELLI-000723180330,0,0,0,
4121,4121,8135897841885,Magneti Marelli 000723180329 Wiper Blade For Skoda Yeti (5L),Magneti Marelli,Wiper Blade,2023-07-26T14:47:50+01:00,65.0,67.0,500,True,MAGNETI MARELLI-000723180329,0,0,0,
4122,4122,8135897481437,Magneti Marelli 000723180328 Wiper Blade For Skoda Octavia,Magneti Marelli,Wiper Blade,2023-07-26T14:47:47+01:00,65.0,64.0,500,True,MAGNETI MARELLI-000723180328,0,0,0,
4123,4123,8135897120989,Magneti Marelli 000723180327 Wiper Blade For Skoda Fabia I Combi (6Y5),Magneti Marelli,Wiper Blade,2023-07-26T14:47:42+01:00,65.0,65.0,500,True,MAGNETI MARELLI-000723180327,0,0,0,
4124,4124,8135896891613,Magneti Marelli 000723180326 Wiper Blade For Skoda Fabia I Hatchback (6Y2),Magneti Marelli,Wiper Blade,2023-07-26T14:47:39+01:00,65.0,67.0,500,True,MAGNETI MARELLI-000723180326,0,0,0,
4125,4125,8135896858845,Magneti Marelli 000723180325 Wiper Blade For Skoda Fabia Ii Combi (545),Magneti Marelli,Wiper Blade,2023-07-26T14:47:35+01:00,65.0,66.0,500,True,MAGNETI MARELLI-000723180325,0,0,0,
4126,4126,8135896826077,"Magneti Marelli 000723180324 Wiper Blade For Jeep Renegade Off-Road (Bu, B1)",Magneti Marelli,Wiper Blade,2023-07-26T14:47:29+01:00,70.0,72.0,500,True,MAGNETI MARELLI-000723180324,0,0,0,
4127,4127,8135896793309,"Magneti Marelli 000723180323 Wiper Blade For Jeep Grand Cherokee Ii (Wj, Wg)",Magneti Marelli,Wiper Blade,2023-07-26T14:47:26+01:00,120.0,122.0,500,True,MAGNETI MARELLI-000723180323,0,0,0,
4128,4128,8135896760541,"Magneti Marelli 000723180322 Wiper Blade For Jeep Grand Cherokee Iv (Wk, Wk2)",Magneti Marelli,Wiper Blade,2023-07-26T14:47:22+01:00,65.0,65.0,500,True,MAGNETI MARELLI-000723180322,0,0,0,
4129,4129,8135896727773,"Magneti Marelli 000723180321 Wiper Blade For Jeep Commander (Xk, Xh)",Magneti Marelli,Wiper Blade,2023-07-26T14:47:18+01:00,65.0,68.0,500,True,MAGNETI MARELLI-000723180321,0,0,0,
4130,4130,8135896662237,"Magneti Marelli 000723180320 Wiper Blade For Jeep Grand Cherokee Iii (Wh, Wk)",Magneti Marelli,Wiper Blade,2023-07-26T14:47:14+01:00,70.0,69.0,500,True,MAGNETI MARELLI-000723180320,0,0,0,
4131,4131,8135896596701,Magneti Marelli 000723180319 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:47:10+01:00,65.0,65.0,500,True,MAGNETI MARELLI-000723180319,0,0,0,
4132,4132,8135896563933,"Magneti Marelli 000723180318 Wiper Blade For Mini Hatchback (R50, R53)",Magneti Marelli,Wiper Blade,2023-07-26T14:47:04+01:00,125.0,125.0,500,True,MAGNETI MARELLI-000723180318,0,0,0,
4133,4133,8135896531165,Magneti Marelli 000723180317 Wiper Blade For Mini Clubman (R55),Magneti Marelli,Wiper Blade,2023-07-26T14:47:00+01:00,73.0,,500,False,MAGNETI MARELLI-000723180317,0,0,0,
4134,4134,8135896465629,Magneti Marelli 000723180316 Wiper Blade For Mini Clubman (R55),Magneti Marelli,Wiper Blade,2023-07-26T14:46:56+01:00,73.0,,500,False,MAGNETI MARELLI-000723180316,0,0,0,
4135,4135,8135896432861,Magneti Marelli 000723180315 Wiper Blade For Audi Q7 (4Mb),Magneti Marelli,Wiper Blade,2023-07-26T14:46:53+01:00,70.0,70.0,500,True,MAGNETI MARELLI-000723180315,0,0,0,
4136,4136,8135896334557,Magneti Marelli 000723180314 Wiper Blade For Audi A6,Magneti Marelli,Wiper Blade,2023-07-26T14:46:50+01:00,65.0,67.0,500,True,MAGNETI MARELLI-000723180314,0,0,0,
4137,4137,8135896039645,Magneti Marelli 000723180313 Wiper Blade For Audi A3,Magneti Marelli,Wiper Blade,2023-07-26T14:46:46+01:00,65.0,64.0,500,True,MAGNETI MARELLI-000723180313,0,0,0,
4138,4138,8135895711965,Magneti Marelli 000723180312 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:46:42+01:00,120.0,123.0,500,True,MAGNETI MARELLI-000723180312,0,0,0,
4139,4139,8135895384285,"Magneti Marelli 000723180311 Wiper Blade For Audi Q3 (8Ub, 8Ug)",Magneti Marelli,Wiper Blade,2023-07-26T14:46:38+01:00,115.0,118.0,500,True,MAGNETI MARELLI-000723180311,0,0,0,
4140,4140,8135895089373,Magneti Marelli 000723180310 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:46:34+01:00,65.0,65.0,500,True,MAGNETI MARELLI-000723180310,0,0,0,
4141,4141,8135894761693,Magneti Marelli 000723180309 Wiper Blade For Audi A4,Magneti Marelli,Wiper Blade,2023-07-26T14:46:31+01:00,65.0,64.0,500,True,MAGNETI MARELLI-000723180309,0,0,0,
4142,4142,8135894401245,"Magneti Marelli 000723180308 Wiper Blade For Audi A1 Hatchback (8X1, 8Xk)",Magneti Marelli,Wiper Blade,2023-07-26T14:46:27+01:00,75.0,78.0,500,True,MAGNETI MARELLI-000723180308,0,0,0,
4143,4143,8135894171869,Magneti Marelli 000723180307 Wiper Blade For Audi Q7 (4Lb),Magneti Marelli,Wiper Blade,2023-07-26T14:46:23+01:00,70.0,68.0,500,True,MAGNETI MARELLI-000723180307,0,0,0,
4144,4144,8135894106333,Magneti Marelli 000723180306 Wiper Blade For Audi Q5 (8Rb),Magneti Marelli,Wiper Blade,2023-07-26T14:46:19+01:00,65.0,68.0,500,True,MAGNETI MARELLI-000723180306,0,0,0,
4145,4145,8135894073565,Magneti Marelli 000723180305 Wiper Blade For Land Rover Discovery Iv (L319),Magneti Marelli,Wiper Blade,2023-07-26T14:46:15+01:00,60.0,63.0,500,True,MAGNETI MARELLI-000723180305,0,0,0,
4146,4146,8135894008029,Magneti Marelli 000723180304 Wiper Blade For Land Rover Discovery Iii (L319),Magneti Marelli,Wiper Blade,2023-07-26T14:46:12+01:00,84.0,,500,False,MAGNETI MARELLI-000723180304,0,0,0,
4147,4147,8135893975261,Magneti Marelli 000723180303 Wiper Blade For Land Rover Range Rover Iv (L405),Magneti Marelli,Wiper Blade,2023-07-26T14:46:08+01:00,95.0,96.0,500,True,MAGNETI MARELLI-000723180303,0,0,0,
4148,4148,8135893942493,Magneti Marelli 000723180302 Wiper Blade For Land Rover Freelander I Off-Road (L314),Magneti Marelli,Wiper Blade,2023-07-26T14:46:04+01:00,70.0,72.0,500,True,MAGNETI MARELLI-000723180302,0,0,0,
4149,4149,8135893811421,Magneti Marelli 000723180301 Wiper Blade For Smart Forfour I (454),Magneti Marelli,Wiper Blade,2023-07-26T14:45:56+01:00,65.0,67.0,500,True,MAGNETI MARELLI-000723180301,,,,
4150,4150,8135893778653,Magneti Marelli 000723180300 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:45:52+01:00,65.0,67.0,500,True,MAGNETI MARELLI-000723180300,0,0,0,
4151,4151,8135893745885,Magneti Marelli 000723180299 Wiper Blade Suitable For Mercedes-Benz A-Class (W176),Magneti Marelli,Wiper Blade,2023-07-26T14:45:49+01:00,65.0,67.0,500,True,MAGNETI MARELLI-000723180299,0,0,0,
4152,4152,8135893680349,"Magneti Marelli 000723180298 Wiper Blade Suitable For Mercedes-Benz B-Class (W246, W242)",Magneti Marelli,Wiper Blade,2023-07-26T14:45:45+01:00,72.0,,500,False,MAGNETI MARELLI-000723180298,0,0,0,
4153,4153,8135893483741,Magneti Marelli 000723180297 Wiper Blade Suitable For Mercedes-Benz E-Class Saloon (W212),Magneti Marelli,Wiper Blade,2023-07-26T14:45:41+01:00,70.0,,500,False,MAGNETI MARELLI-000723180297,0,0,0,
4154,4154,8135893123293,Magneti Marelli 000723180296 Wiper Blade Suitable For Mercedes-Benz A-Class (W169),Magneti Marelli,Wiper Blade,2023-07-26T14:45:37+01:00,70.0,69.0,500,True,MAGNETI MARELLI-000723180296,0,0,0,
4155,4155,8135892730077,Magneti Marelli 000723180295 Wiper Blade Suitable For Mercedes-Benz C-Class Saloon (W204),Magneti Marelli,Wiper Blade,2023-07-26T14:45:32+01:00,65.0,64.0,500,True,MAGNETI MARELLI-000723180295,0,0,0,
4156,4156,8135892336861,"Magneti Marelli 000723180294 Wiper Blade Suitable For Mercedes-Benz R-Class (W251, V251)",Magneti Marelli,Wiper Blade,2023-07-26T14:45:28+01:00,70.0,70.0,500,True,MAGNETI MARELLI-000723180294,0,0,0,
4157,4157,8135891943645,Magneti Marelli 000723180293 Wiper Blade Suitable For Mercedes-Benz Gl,Magneti Marelli,Wiper Blade,2023-07-26T14:45:23+01:00,120.0,123.0,500,True,MAGNETI MARELLI-000723180293,0,0,0,
4158,4158,8135891452125,Magneti Marelli 000723180292 Wiper Blade Suitable For Mercedes-Benz M-Class,Magneti Marelli,Wiper Blade,2023-07-26T14:45:19+01:00,65.0,67.0,500,True,MAGNETI MARELLI-000723180292,0,0,0,
4159,4159,8135891419357,Magneti Marelli 000723180291 Wiper Blade Suitable For Mercedes-Benz B-Class (W245),Magneti Marelli,Wiper Blade,2023-07-26T14:45:14+01:00,65.0,68.0,500,True,MAGNETI MARELLI-000723180291,0,0,0,
4160,4160,8135891386589,Magneti Marelli 000723180290 Wiper Blade For Lancia Ypsilon Iii (312),Magneti Marelli,Wiper Blade,2023-07-26T14:45:10+01:00,115.0,118.0,500,True,MAGNETI MARELLI-000723180290,0,0,0,
4161,4161,8135891353821,Magneti Marelli 000723180289 Wiper Blade For Lancia Musa (350),Magneti Marelli,Wiper Blade,2023-07-26T14:45:06+01:00,72.0,,500,False,MAGNETI MARELLI-000723180289,0,0,0,
4162,4162,8135891288285,Magneti Marelli 000723180288 Wiper Blade For Lancia Delta Iii (844),Magneti Marelli,Wiper Blade,2023-07-26T14:45:02+01:00,80.0,80.0,500,True,MAGNETI MARELLI-000723180288,0,0,0,
4163,4163,8135891026141,Magneti Marelli 000723180287 Wiper Blade For Lancia Ypsilon Ii (843),Magneti Marelli,Wiper Blade,2023-07-26T14:44:58+01:00,65.0,67.0,500,True,MAGNETI MARELLI-000723180287,0,0,0,
4164,4164,8135890665693,Magneti Marelli 000723180286 Wiper Blade For Renault Espace V (Jr),Magneti Marelli,Wiper Blade,2023-07-26T14:44:54+01:00,70.0,,500,False,MAGNETI MARELLI-000723180286,0,0,0,
4165,4165,8135890108637,"Magneti Marelli 000723180285 Wiper Blade For Renault Kadjar (Ha_, Hl_)",Magneti Marelli,Wiper Blade,2023-07-26T14:44:48+01:00,66.0,,500,False,MAGNETI MARELLI-000723180285,0,0,0,
4166,4166,8135889715421,Magneti Marelli 000723180284 Wiper Blade For Renault Sc??Nic Iii (Jz0/1_),Magneti Marelli,Wiper Blade,2023-07-26T14:44:44+01:00,115.0,117.0,500,True,MAGNETI MARELLI-000723180284,0,0,0,
4167,4167,8135889354973,Magneti Marelli 000723180283 Wiper Blade For Renault Espace Iii (Je),Magneti Marelli,Wiper Blade,2023-07-26T14:44:40+01:00,120.0,119.0,500,True,MAGNETI MARELLI-000723180283,0,0,0,
4168,4168,8135889060061,Magneti Marelli 000723180282 Wiper Blade For Renault Clio,Magneti Marelli,Wiper Blade,2023-07-26T14:44:37+01:00,65.0,65.0,500,True,MAGNETI MARELLI-000723180282,0,0,0,
4169,4169,8135889027293,"Magneti Marelli 000723180281 Wiper Blade For Renault Captur (J5_, H5_)",Magneti Marelli,Wiper Blade,2023-07-26T14:44:33+01:00,70.0,68.0,500,True,MAGNETI MARELLI-000723180281,0,0,0,
4170,4170,8135888994525,Magneti Marelli 000723180280 Wiper Blade,Magneti Marelli,Wiper Blade,2023-07-26T14:44:29+01:00,65.0,65.0,500,True,MAGNETI MARELLI-000723180280,0,0,0,
4171,4171,8135888961757,Magneti Marelli 000723180279 Wiper Blade For Renault Sc??Nic Iii (Jz0/1_),Magneti Marelli,Wiper Blade,2023-07-26T14:44:23+01:00,65.0,67.0,500,True,MAGNETI MARELLI-000723180279,0,0,0,
4172,4172,8135888896221,Magneti Marelli 000723180278 Wiper Blade For Renault Megane,Magneti Marelli,Wiper Blade,2023-07-26T14:44:19+01:00,65.0,65.0,500,True,MAGNETI MARELLI-000723180278,0,0,0,
4173,4173,8135888863453,Magneti Marelli 000723180277 Wiper Blade For Renault Kangoo I (Kc),Magneti Marelli,Wiper Blade,2023-07-26T14:44:15+01:00,65.0,68.0,500,True,MAGNETI MARELLI-000723180277,0,0,0,
4174,4174,8135888797917,Magneti Marelli 000723180276 Wiper Blade For Renault Trafic,Magneti Marelli,Wiper Blade,2023-07-26T14:44:09+01:00,65.0,66.0,500,True,MAGNETI MARELLI-000723180276,0,0,0,
4175,4175,8135888634077,Magneti Marelli 000723180275 Wiper Blade For Renault Clio I Hatchback,Magneti Marelli,Wiper Blade,2023-07-26T14:44:03+01:00,71.0,,500,False,MAGNETI MARELLI-000723180275,0,0,0,
4176,4176,8135888535773,"Magneti Marelli 000723180274 Wiper Blade For Renault Clio Ii Hatchback (Bb, Cb)",Magneti Marelli,Wiper Blade,2023-07-26T14:44:00+01:00,125.0,124.0,500,True,MAGNETI MARELLI-000723180274,0,0,0,
4177,4177,8135888437469,Magneti Marelli 000723180273 Wiper Blade For Renault Laguna Ii Sport Tourer (Kg),Magneti Marelli,Wiper Blade,2023-07-26T14:43:56+01:00,65.0,68.0,500,True,MAGNETI MARELLI-000723180273,0,0,0,
4178,4178,8135888011485,"Magneti Marelli 000723180272 Wiper Blade For Renault Clio Iii Van (Sb_, Sr_)",Magneti Marelli,Wiper Blade,2023-07-26T14:43:52+01:00,65.0,64.0,500,True,MAGNETI MARELLI-000723180272,0,0,0,
4179,4179,8135887519965,Magneti Marelli 000723180271 Wiper Blade For Renault Koleos I (Hy),Magneti Marelli,Wiper Blade,2023-07-26T14:43:48+01:00,70.0,69.0,500,True,MAGNETI MARELLI-000723180271,0,0,0,
