,id,title,vendor,prod_type,publish,price (MYR),compare_at_price (MYR),weight (grams),available,sku
576,8020747485405,Turbosmart TS-0204-1107 BOV Gen4 RacePort Uni Supercharger Black,Turbosmart,Chargepipe & Valves,2023-03-02T02:19:04+00:00,1288.00,,2000,False,TURBOSMART-TS-0204-1107
577,8020747288797,Turbosmart TS-0204-1102 BOV Gen4 RacePort Black,Turbosmart,Chargepipe & Valves,2023-03-02T02:18:52+00:00,1288.00,,2000,False,TURBOSMART-TS-0204-1102
578,8020747190493,Turbosmart TS-0203-5001 Mustang Charge Pipe kit for OEM BOV,Turbosmart,Chargepipe & Valves,2023-03-02T02:18:46+00:00,1623.00,,2000,False,TURBOSMART-TS-0203-5001
579,8020747157725,Turbosmart TS-0203-3020 BOV Kompact BOV5 V-Band Adapter,Turbosmart,Chargepipe & Valves,2023-03-02T02:18:43+00:00,197.00,197.00,2000,True,TURBOSMART-TS-0203-3020
580,8020747092189,Turbosmart TS-0203-3018 BOV CEL Plug - Mini R56,Turbosmart,Chargepipe & Valves,2023-03-02T02:18:40+00:00,149.00,149.00,2000,False,TURBOSMART-TS-0203-3018
581,8020747256029,Turbosmart TS-0204-1101 BOV Gen4 RacePort Blue,Turbosmart,Chargepipe & Valves,2023-03-02T02:18:49+00:00,1288.00,,2000,False,TURBOSMART-TS-0204-1101
582,8020746993885,Turbosmart TS-0203-3017 BOV CEL Plug - A45 AMG,Turbosmart,Chargepipe & Valves,2023-03-02T02:18:37+00:00,149.00,149.00,2000,True,TURBOSMART-TS-0203-3017
583,8020746895581,"Turbosmart TS-0203-3015 BOV VAG MK5, MK6, MK7 CEL Plug",Turbosmart,Chargepipe & Valves,2023-03-02T02:18:32+00:00,149.00,149.00,2000,True,TURBOSMART-TS-0203-3015
584,8020746862813,Turbosmart TS-0203-3014 BOV Kompact O-Ring Kit,Turbosmart,Chargepipe & Valves,2023-03-02T02:18:28+00:00,78.00,78.00,2000,True,TURBOSMART-TS-0203-3014
585,8020746764509,Turbosmart TS-0203-3011 BOV Kompact port Blanking Plug,Turbosmart,Chargepipe & Valves,2023-03-02T02:18:21+00:00,78.00,78.00,2000,True,TURBOSMART-TS-0203-3011
