,Unnamed: 0.1,Unnamed: 0,id,title,vendor,category,prod_type,publish,price (MYR),compare_at_price (MYR),weight (grams),available,sku,rating,review_count,questions,review
9505,9505,9505,8.13496E+12,Swf Visioflex 119269 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:44:15+01:00,159,161,310,TRUE,SWF-119269,0,0,0,[]
9506,9506,9506,8.13496E+12,Swf Visioflex 119268 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:44:12+01:00,195,,260,FALSE,SWF-119268,0,0,0,[]
9507,9507,9507,8.13495E+12,Swf Visioflex 119267 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:44:09+01:00,164,,270,FALSE,SWF-119267,0,0,0,[]
9508,9508,9508,8.13495E+12,Swf Visioflex 119265 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:44:06+01:00,137,,250,FALSE,SWF-119265,0,0,0,[]
9509,9509,9509,8.13495E+12,"Swf Visioflex 119264 Wiper Blade Suitable For Mercedes-Benz B-Class (W246, W242)",SWF,Wiper Blades,Wiper Blade,2023-07-26T07:44:02+01:00,140,,280,FALSE,SWF-119264,0,0,0,[]
9510,9510,9510,8.13495E+12,Swf Visioflex 119263 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:43:59+01:00,112,,260,FALSE,SWF-119263,0,0,0,[]
9511,9511,9511,8.13495E+12,Swf Visioflex 119262 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:43:56+01:00,147,,290,FALSE,SWF-119262,0,0,0,[]
9512,9512,9512,8.13495E+12,Swf Visioflex 119261 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:43:53+01:00,140,142,260,TRUE,SWF-119261,0,0,0,[]
9513,9513,9513,8.13495E+12,Swf Visioflex 119260 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:43:50+01:00,135,136,280,TRUE,SWF-119260,0,0,0,[]
9514,9514,9514,8.13495E+12,Swf Visioflex 119259 Wiper Blade For Audi A6,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:43:47+01:00,169,173,210,TRUE,SWF-119259,0,0,0,[]
9515,9515,9515,8.13495E+12,Swf Visioflex 119258 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:43:44+01:00,141,,260,FALSE,SWF-119258,0,0,0,[]
9516,9516,9516,8.13495E+12,Swf Visioflex 119257 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:43:40+01:00,128,,250,FALSE,SWF-119257,0,0,0,[]
9517,9517,9517,8.13495E+12,Swf Visioflex 119256 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:43:37+01:00,136,,260,FALSE,SWF-119256,0,0,0,[]
9518,9518,9518,8.13495E+12,Swf Visioflex 119255 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:43:33+01:00,149,152,250,TRUE,SWF-119255,0,0,0,[]
9519,9519,9519,8.13495E+12,Swf Visioflex 119254 Wiper Blade For Jaguar Xj Saloon (X351),SWF,Wiper Blades,Wiper Blade,2023-07-26T07:43:30+01:00,156,,230,FALSE,SWF-119254,0,0,0,[]
9520,9520,9520,8.13495E+12,Swf Visioflex 119252 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:43:27+01:00,251,,240,FALSE,SWF-119252,0,0,0,[]
9521,9521,9521,8.13495E+12,"Swf Visioflex 119251 Wiper Blade For VW Lupo / Lupo 3L (6X1, 6E1)",SWF,Wiper Blades,Wiper Blade,2023-07-26T07:43:23+01:00,130,,230,FALSE,SWF-119251,0,0,0,[]
9522,9522,9522,8.13495E+12,Swf Rear 116570 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:43:20+01:00,65,,140,FALSE,SWF-116570,0,0,0,[]
9523,9523,9523,8.13495E+12,Swf Rear 116560 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:43:17+01:00,57,,104,FALSE,SWF-116560,0,0,0,[]
9524,9524,9524,8.13495E+12,Swf Rear 116555 Wiper Blade For Peugeot 207 Hatchback,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:43:13+01:00,57,,110,FALSE,SWF-116555,0,0,0,[]
9525,9525,9525,8.13495E+12,Swf Rear 116550 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:43:10+01:00,80,81,110,TRUE,SWF-116550,0,0,0,[]
9526,9526,9526,8.13495E+12,Swf Rear 116546 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:43:07+01:00,70,73,80,TRUE,SWF-116546,0,0,0,[]
9527,9527,9527,8.13495E+12,Swf Rear 116545 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:43:04+01:00,51,,100,FALSE,SWF-116545,0,0,0,[]
9528,9528,9528,8.13495E+12,Swf Rear 116540 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:43:01+01:00,75,78,100,TRUE,SWF-116540,0,0,0,[]
9529,9529,9529,8.13495E+12,Swf Rear 116533 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:42:58+01:00,54,,120,FALSE,SWF-116533,0,0,0,[]
9530,9530,9530,8.13495E+12,Swf Rear 116532 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:42:55+01:00,48,,120,FALSE,SWF-116532,0,0,0,[]
9531,9531,9531,8.13495E+12,Swf Rear 116531 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:42:52+01:00,48,,100,FALSE,SWF-116531,0,0,0,[]
9532,9532,9532,8.13495E+12,Swf Rear 116530 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:42:49+01:00,85,86,90,TRUE,SWF-116530,0,0,0,[]
9533,9533,9533,8.13494E+12,Swf 132001 Original Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:41:12+01:00,214,218,860,TRUE,SWF-132001,0,0,0,[]
9534,9534,9534,8.13494E+12,"Swf Original Visioflex Set, Visioflex 150475 Wiper Blade",SWF,Wiper Blades,Wiper Blade,2023-07-26T07:41:06+01:00,27,,1000,FALSE,SWF-150475,0,0,0,[]
9535,9535,9535,8.13494E+12,"Swf Original Visioflex Set, Visioflex 119460 Wiper Blade For Ford Transit",SWF,Wiper Blades,Wiper Blade,2023-07-26T07:41:02+01:00,155,,330,FALSE,SWF-119460,0,0,0,[]
9536,9536,9536,8.13494E+12,"Swf Original Visioflex Set, Visioflex 119431 Wiper Blade",SWF,Wiper Blades,Wiper Blade,2023-07-26T07:40:59+01:00,145,145,280,TRUE,SWF-119431,0,0,0,[]
9537,9537,9537,8.13494E+12,"Swf Original Visioflex Set, Visioflex 119413 Wiper Blade",SWF,Wiper Blades,Wiper Blade,2023-07-26T07:40:56+01:00,150,,1000,FALSE,SWF-119413,0,0,0,[]
9538,9538,9538,8.13494E+12,"Swf Original Visioflex Set, Visioflex 119348 Wiper Blade",SWF,Wiper Blades,Wiper Blade,2023-07-26T07:40:52+01:00,150,,280,FALSE,SWF-119348,0,0,0,[]
9539,9539,9539,8.13494E+12,"Swf Original Visioflex Set, Visioflex 119336 Wiper Blade For Ford Mondeo",SWF,Wiper Blades,Wiper Blade,2023-07-26T07:40:49+01:00,189,190,300,TRUE,SWF-119336,0,0,0,[]
9540,9540,9540,8.13494E+12,"Swf Original Visioflex Set, Visioflex 119313 Wiper Blade",SWF,Wiper Blades,Wiper Blade,2023-07-26T07:40:46+01:00,116,,250,FALSE,SWF-119313,0,0,0,[]
9541,9541,9541,8.13494E+12,"Swf Original Visioflex Set, Visioflex 119273 Wiper Blade",SWF,Wiper Blades,Wiper Blade,2023-07-26T07:40:42+01:00,164,168,270,TRUE,SWF-119273,0,0,0,[]
9542,9542,9542,8.13494E+12,"Swf Original Visioflex Rear, Visioflex Rear 119525 Wiper Blade",SWF,Wiper Blades,Wiper Blade,2023-07-26T07:40:39+01:00,115,117,80,TRUE,SWF-119525,0,0,0,[]
9543,9543,9543,8.13494E+12,"Swf Original Visioflex Rear, Visioflex Rear 119523 Wiper Blade",SWF,Wiper Blades,Wiper Blade,2023-07-26T07:40:35+01:00,75,77,70,TRUE,SWF-119523,0,0,0,[]
9544,9544,9544,8.13494E+12,"Swf Original Visioflex Rear, Visioflex Rear 119522 Wiper Blade",SWF,Wiper Blades,Wiper Blade,2023-07-26T07:40:32+01:00,90,92,70,TRUE,SWF-119522,0,0,0,[]
9545,9545,9545,8.13494E+12,Swf 132653 Original Trucks Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:40:28+01:00,100,100,300,TRUE,SWF-132653,0,0,0,[]
9546,9546,9546,8.13494E+12,Swf 132705 Original Trucks Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:40:24+01:00,105,107,340,TRUE,SWF-132705,0,0,0,[]
9547,9547,9547,8.13494E+12,Swf 131001 Original Trucks Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:40:21+01:00,155,,850,FALSE,SWF-131001,0,0,0,[]
9548,9548,9548,8.13494E+12,Swf Original Spoiler 116623 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:40:17+01:00,77,,200,FALSE,SWF-116623,0,0,0,[]
9549,9549,9549,8.13494E+12,Swf Original Spoiler 116622 Wiper Blade For Peugeot 307,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:40:14+01:00,99,,350,FALSE,SWF-116622,0,0,0,[]
9550,9550,9550,8.13494E+12,Swf Original Spoiler 116619 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:40:11+01:00,90,92,320,TRUE,SWF-116619,0,0,0,[]
9551,9551,9551,8.13494E+12,Swf Original Spoiler 116618 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:40:07+01:00,90,91,340,TRUE,SWF-116618,0,0,0,[]
9552,9552,9552,8.13494E+12,Swf Original Spoiler 116617 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:40:04+01:00,104,,280,FALSE,SWF-116617,0,0,0,[]
9553,9553,9553,8.13494E+12,Swf Original Spoiler 116615 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:40:01+01:00,111,,294,FALSE,SWF-116615,0,0,0,[]
9554,9554,9554,8.13494E+12,Swf Original Spoiler 116612 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:39:57+01:00,120,120,310,TRUE,SWF-116612,0,0,0,[]
9555,9555,9555,8.13494E+12,Swf Original Spoiler 116611 Wiper Blade For BMW 3 Series,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:39:54+01:00,70,,340,FALSE,SWF-116611,0,0,0,[]
9556,9556,9556,8.13494E+12,Swf Original Spoiler 116610 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:39:50+01:00,120,,280,FALSE,SWF-116610,0,0,0,[]
9557,9557,9557,8.13494E+12,Swf Original Spoiler 116609 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:39:47+01:00,91,,245,FALSE,SWF-116609,0,0,0,[]
9558,9558,9558,8.13494E+12,Swf Original Spoiler 116607 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:39:44+01:00,70,70,220,TRUE,SWF-116607,0,0,0,[]
9559,9559,9559,8.13494E+12,Swf Original Spoiler 116606 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:39:40+01:00,83,,220,FALSE,SWF-116606,0,0,0,[]
9560,9560,9560,8.13494E+12,Swf Original Spoiler 116605 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:39:37+01:00,64,,205,FALSE,SWF-116605,0,0,0,[]
9561,9561,9561,8.13494E+12,Swf Original Spoiler 116604 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:39:34+01:00,56,,415,FALSE,SWF-116604,0,0,0,[]
9562,9562,9562,8.13494E+12,Swf Original Spoiler 116602 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:39:30+01:00,53,,200,FALSE,SWF-116602,0,0,0,[]
9563,9563,9563,8.13494E+12,Swf Original Spoiler 116601 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:39:27+01:00,76,,140,FALSE,SWF-116601,0,0,0,[]
9564,9564,9564,8.13494E+12,Swf Original Spoiler 116366 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:39:23+01:00,140,,455,FALSE,SWF-116366,0,0,0,[]
9565,9565,9565,8.13494E+12,Swf Original Spoiler 116365 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:39:20+01:00,170,,670,FALSE,SWF-116365,0,0,0,[]
9566,9566,9566,8.13494E+12,Swf Original Spoiler 116352 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:39:17+01:00,182,,550,FALSE,SWF-116352,0,0,0,[]
9567,9567,9567,8.13494E+12,Swf Original Spoiler 116351 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:39:14+01:00,115,115,410,TRUE,SWF-116351,0,0,0,[]
9568,9568,9568,8.13494E+12,Swf Original Spoiler 116348 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:39:10+01:00,135,,440,FALSE,SWF-116348,0,0,0,[]
9569,9569,9569,8.13494E+12,Swf Original Spoiler 116347 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:39:07+01:00,124,,370,FALSE,SWF-116347,0,0,0,[]
9570,9570,9570,8.13494E+12,Swf Original Spoiler 116346 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:39:04+01:00,124,,430,FALSE,SWF-116346,0,0,0,[]
9571,9571,9571,8.13494E+12,Swf Original Spoiler 116345 Wiper Blade For Jaguar Xk,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:39:00+01:00,96,,1000,FALSE,SWF-116345,0,0,0,[]
9572,9572,9572,8.13494E+12,Swf Original Rear 116548 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:38:57+01:00,72,,182,FALSE,SWF-116548,0,0,0,[]
9573,9573,9573,8.13494E+12,Swf Original Rear 116547 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:38:54+01:00,105,108,91,TRUE,SWF-116547,0,0,0,[]
9574,9574,9574,8.13494E+12,Swf Original Rear 116518 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:38:51+01:00,67,,130,FALSE,SWF-116518,0,0,0,[]
9575,9575,9575,8.13494E+12,Swf Original Rear 116506 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:38:47+01:00,50,,90,FALSE,SWF-116506,0,0,0,[]
9576,9576,9576,8.13494E+12,Swf Original Rear 116120 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:38:44+01:00,75,75,328,TRUE,SWF-116120,0,0,0,[]
9577,9577,9577,8.13494E+12,Swf Original Rear 116119 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:38:41+01:00,65,65,100,TRUE,SWF-116119,0,0,0,[]
9578,9578,9578,8.13494E+12,Swf Original Rear 116117 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:38:37+01:00,49,,110,FALSE,SWF-116117,0,0,0,[]
9579,9579,9579,8.13494E+12,Swf Original Rear 116116 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:38:34+01:00,75,78,130,TRUE,SWF-116116,0,0,0,[]
9580,9580,9580,8.13493E+12,Swf Original Rear 116112 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:38:31+01:00,85,85,170,TRUE,SWF-116112,0,0,0,[]
9581,9581,9581,8.13493E+12,Swf Original Rear 116108 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:38:28+01:00,47,,110,FALSE,SWF-116108,0,0,0,[]
9582,9582,9582,8.13493E+12,Swf Original 132603 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:38:24+01:00,95,95,300,TRUE,SWF-132603,0,0,0,[]
9583,9583,9583,8.13493E+12,Swf Original 132602 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:38:20+01:00,135,135,450,TRUE,SWF-132602,0,0,0,[]
9584,9584,9584,8.13493E+12,Swf Original 132601 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:38:17+01:00,135,135,450,TRUE,SWF-132601,0,0,0,[]
9585,9585,9585,8.13493E+12,Swf Original 132600 Wiper Blade For Renault Master,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:38:13+01:00,92,,340,FALSE,SWF-132600,0,0,0,[]
9586,9586,9586,8.13493E+12,Swf Original 116307 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:36:37+01:00,113,,280,FALSE,SWF-116307,0,0,0,[]
9587,9587,9587,8.13493E+12,Swf Original 116301 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:36:33+01:00,97,,300,FALSE,SWF-116301,0,0,0,[]
9588,9588,9588,8.13493E+12,Swf Original 116226 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:36:30+01:00,83,,270,FALSE,SWF-116226,0,0,0,[]
9589,9589,9589,8.13493E+12,Swf Original 116222 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:36:26+01:00,110,110,300,TRUE,SWF-116222,0,0,0,[]
9590,9590,9590,8.13493E+12,Swf Original 116221 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:36:23+01:00,148,,280,FALSE,SWF-116221,0,0,0,[]
9591,9591,9591,8.13493E+12,Swf Original 116220 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:36:19+01:00,93,,570,FALSE,SWF-116220,0,0,0,[]
9592,9592,9592,8.13493E+12,Swf Original 116218 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:36:16+01:00,95,97,550,TRUE,SWF-116218,0,0,0,[]
9593,9593,9593,8.13493E+12,Swf Original 116203 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:36:12+01:00,67,,200,FALSE,SWF-116203,0,0,0,[]
9594,9594,9594,8.13493E+12,Swf Original 116194 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:36:08+01:00,72,,350,FALSE,SWF-116194,0,0,0,[]
9595,9595,9595,8.13493E+12,Swf Original 116192 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:36:05+01:00,68,,200,FALSE,SWF-116192,0,0,0,[]
9596,9596,9596,8.13493E+12,Swf Original 116191 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:36:01+01:00,80,82,230,TRUE,SWF-116191,0,0,0,[]
9597,9597,9597,8.13493E+12,Swf Original 116190 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:35:58+01:00,84,,215,FALSE,SWF-116190,0,0,0,[]
9598,9598,9598,8.13493E+12,Swf Original 116181 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:35:54+01:00,58,,100,FALSE,SWF-116181,0,0,0,[]
9599,9599,9599,8.13493E+12,Swf Original 116169 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:35:51+01:00,112,,260,FALSE,SWF-116169,0,0,0,[]
9600,9600,9600,8.13493E+12,Swf Original 116168 Wiper Blade Suitable For Mercedes-Benz E-Class,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:35:47+01:00,95,98,278,TRUE,SWF-116168,0,0,0,[]
9601,9601,9601,8.13493E+12,Swf Original 116166 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:35:44+01:00,105,105,210,TRUE,SWF-116166,0,0,0,[]
9602,9602,9602,8.13493E+12,Swf Original 116162 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:35:40+01:00,88,,180,FALSE,SWF-116162,0,0,0,[]
9603,9603,9603,8.13493E+12,Swf Original 116161 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:35:36+01:00,60,,500,FALSE,SWF-116161,0,0,0,[]
9604,9604,9604,8.13493E+12,Swf Original 116160 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:35:33+01:00,143,,500,FALSE,SWF-116160,0,0,0,[]
9605,9605,9605,8.13493E+12,Swf Original 116158 Wiper Blade For Audi A4,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:35:29+01:00,113,,220,FALSE,SWF-116158,0,0,0,[]
9606,9606,9606,8.13493E+12,Swf Original 116156 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:35:25+01:00,65,,200,FALSE,SWF-116156,0,0,0,[]
9607,9607,9607,8.13492E+12,Swf Original 116155 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:35:22+01:00,140,,220,FALSE,SWF-116155,0,0,0,[]
9608,9608,9608,8.13492E+12,Swf Original 116154 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:35:18+01:00,110,110,210,TRUE,SWF-116154,0,0,0,[]
9609,9609,9609,8.13492E+12,Swf Original 116153 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:35:14+01:00,103,,240,FALSE,SWF-116153,0,0,0,[]
9610,9610,9610,8.13492E+12,Swf Original 116152 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:35:11+01:00,100,,240,FALSE,SWF-116152,0,0,0,[]
9611,9611,9611,8.13492E+12,Swf Original 116151 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:35:06+01:00,95,,240,FALSE,SWF-116151,0,0,0,[]
9612,9612,9612,8.13492E+12,Swf Original 116148 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:35:03+01:00,80,81,245,TRUE,SWF-116148,0,0,0,[]
9613,9613,9613,8.13492E+12,Swf Original 116144 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:34:59+01:00,51,,80,FALSE,SWF-116144,0,0,0,[]
9614,9614,9614,8.13492E+12,Swf Original 116143 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:34:56+01:00,54,,205,FALSE,SWF-116143,0,0,0,[]
9615,9615,9615,8.13492E+12,Swf Original 116142 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:34:53+01:00,66,,260,FALSE,SWF-116142,0,0,0,[]
9616,9616,9616,8.13492E+12,Swf Original 116141 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:34:49+01:00,57,,195,FALSE,SWF-116141,0,0,0,[]
9617,9617,9617,8.13492E+12,Swf Original 116140 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:34:46+01:00,100,100,290,TRUE,SWF-116140,0,0,0,[]
9618,9618,9618,8.13492E+12,Swf Original 116139 Wiper Blade For BMW 3 Series,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:34:42+01:00,47,,220,FALSE,SWF-116139,0,0,0,[]
9619,9619,9619,8.13492E+12,Swf Original 116136 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:34:39+01:00,72,,220,FALSE,SWF-116136,0,0,0,[]
9620,9620,9620,8.13492E+12,Swf Original 116135 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:34:35+01:00,85,87,250,TRUE,SWF-116135,0,0,0,[]
9621,9621,9621,8.13492E+12,Swf Original 116134 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:34:32+01:00,95,95,170,TRUE,SWF-116134,0,0,0,[]
9622,9622,9622,8.13492E+12,Swf Original 116133 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:34:29+01:00,115,118,320,TRUE,SWF-116133,0,0,0,[]
9623,9623,9623,8.13492E+12,Swf Original 116132 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:34:26+01:00,74,,160,FALSE,SWF-116132,0,0,0,[]
9624,9624,9624,8.13492E+12,Swf Original 116131 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:34:22+01:00,90,,260,FALSE,SWF-116131,0,0,0,[]
9625,9625,9625,8.13492E+12,Swf Original 116130 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:34:19+01:00,117,,140,FALSE,SWF-116130,0,0,0,[]
9626,9626,9626,8.13492E+12,Swf Original 116129 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:34:15+01:00,66,,170,FALSE,SWF-116129,0,0,0,[]
9627,9627,9627,8.13492E+12,Swf Original 116127 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:34:12+01:00,59,,130,FALSE,SWF-116127,0,0,0,[]
9628,9628,9628,8.13492E+12,Swf Original 116124 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:34:08+01:00,56,,230,FALSE,SWF-116124,0,0,0,[]
9629,9629,9629,8.13492E+12,Swf Original 116123 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:34:05+01:00,57,,140,FALSE,SWF-116123,0,0,0,[]
9630,9630,9630,8.13492E+12,Swf Original 116122 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:34:01+01:00,44,,220,FALSE,SWF-116122,0,0,0,[]
9631,9631,9631,8.13492E+12,Swf Original 116121 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:33:58+01:00,44,,100,FALSE,SWF-116121,0,0,0,[]
9632,9632,9632,8.13492E+12,Swf Original 116115 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:33:55+01:00,56,,100,FALSE,SWF-116115,0,0,0,[]
9633,9633,9633,8.13492E+12,Swf Original 116114 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:33:51+01:00,70,,200,FALSE,SWF-116114,0,0,0,[]
9634,9634,9634,8.13492E+12,Swf Original 116111 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:33:48+01:00,60,,145,FALSE,SWF-116111,0,0,0,[]
9635,9635,9635,8.13492E+12,Swf Original 116109 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:33:44+01:00,80,81,140,TRUE,SWF-116109,0,0,0,[]
9636,9636,9636,8.13492E+12,Swf Original 116107 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:33:41+01:00,73,,136,FALSE,SWF-116107,0,0,0,[]
9637,9637,9637,8.13492E+12,Swf Original 116105 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:33:37+01:00,64,,90,FALSE,SWF-116105,0,0,0,[]
9638,9638,9638,8.13492E+12,Swf Original 116104 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:33:33+01:00,66,,70,FALSE,SWF-116104,0,0,0,[]
9639,9639,9639,8.13492E+12,Swf Hybrid 116399 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:33:30+01:00,124,,500,FALSE,SWF-116399,0,0,0,[]
9640,9640,9640,8.13492E+12,Swf Hybrid 116370 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:33:27+01:00,255,,500,FALSE,SWF-116370,0,0,0,[]
9641,9641,9641,8.13492E+12,Swf Hybrid 116187 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:33:24+01:00,125,123,330,TRUE,SWF-116187,0,0,0,[]
